Unnamed: 0,price,address,bedrooms,bathrooms,floor_area,price_sqm,geometry.type,geometry.coordinates,latitude,longitude
2329,645000,"19 Greenfield Manor Donnybrook Dublin 4, Donnybrook, Dublin 4",3,2,120.0,5375.0,Point,"[-6.2262444, 53.3131861]",53.3131861,-6.2262444
2330,275000,"60 Boroimhe Cedars, Swords, Co. Dublin",2,2,64.0,4297.0,Point,"[-6.2339287, 53.44499649999999]",53.44499649999999,-6.2339287
2331,320000,"Apartment 26, Glenanne, Kimmage, Dublin 12",2,1,55.0,5818.0,Point,"[-6.3164447, 53.3218189]",53.3218189,-6.3164447
2332,1500000,"Juniper, 18 Bailey Green Road, Howth, Co. Dublin",4,4,220.0,6818.0,Point,"[-6.0567898, 53.3716209]",53.3716209,-6.0567898
2333,695000,"18 Merton Avenue, South Circular Road, Dublin 8",4,1,152.0,4572.0,Point,"[-6.2808614, 53.3334973]",53.3334973,-6.2808614
2334,265000,"Apartment 5, Old Castle View, Kilgobbin Road, Sandyford, Dublin 18",2,2,62.0,4274.0,Point,"[-6.2139391, 53.2572431]",53.2572431,-6.2139391
2335,1295000,"Langara Lodge, Lower Glenageary Road, Glenageary, Co. Dublin",3,3,167.0,7754.0,Point,"[-6.1326201, 53.2844585]",53.2844585,-6.1326201
2336,260000,"325 Killinarden Estate, Tallaght, Tallaght, Dublin 24",3,1,93.0,2796.0,Point,"[-6.3900027, 53.2794293]",53.2794293,-6.3900027
2337,920000,"Estherfield, Rathbeale Road, Swords, Co. Dublin",5,3,180.0,5111.0,Point,"[-6.2385481, 53.4670556]",53.4670556,-6.2385481
2338,420000,"22 Charnwood Court, Clonsilla, Dublin 15",3,3,106.0,3962.0,Point,"[-6.4128934, 53.3871635]",53.3871635,-6.4128934
2339,695000,"29 Anne Devlin Road, Rathfarnham, Dublin 14",4,2,165.0,4212.0,Point,"[-6.3049065, 53.2916852]",53.2916852,-6.3049065
2340,525000,"45 Brookwood Crescent, Artane, Dublin 5",3,2,143.0,3671.0,Point,"[-6.192754, 53.379409]",53.379409,-6.192754
2341,895000,"Sanmartine, 664 Howth Road, Raheny, Dublin 5",4,2,143.0,6259.0,Point,"[-6.1630615, 53.3804478]",53.3804478,-6.1630615
2342,325000,"Apartment 52, Block A, Lymewood Mews, Northwood, Santry, Dublin 9",2,2,85.0,3824.0,Point,"[-6.259557, 53.40365449999999]",53.40365449999999,-6.259557
2343,1595000,"17 Sandymount Green, Sandymount, Dublin 4",5,2,202.0,7896.0,Point,"[-6.216027599999999, 53.3314935]",53.3314935,-6.216027599999999
2344,595000,"63B Garville Lane, Rathgar, Rathgar, Dublin 6",3,3,83.0,7169.0,Point,"[-6.2735419, 53.31699949999999]",53.31699949999999,-6.2735419
2345,3750000,"Ingleside, Brennanstown Rd, Foxrock, Dublin 18",5,4,415.0,9036.0,Point,"[-6.1619987, 53.2554718]",53.2554718,-6.1619987
2346,395000,"114 Philomena Terrace, Stella Gardens, Irishtown, Dublin 4",2,1,68.0,5809.0,Point,"[-6.2259921, 53.3389464]",53.3389464,-6.2259921
2347,325000,"29 Boroimhe Hawthorns, Swords, Co. Dublin",3,3,106.0,3066.0,Point,"[-6.2365682, 53.4470643]",53.4470643,-6.2365682
2348,375000,"68 Shanard Avenue, Santry, Santry, Dublin 9",3,2,90.0,4167.0,Point,"[-6.2628369, 53.3892541]",53.3892541,-6.2628369
2349,1800000,"Ambleside, 9 Green Park, Rathgar, Dublin 14",5,2,230.0,7826.0,Point,"[-6.2746329, 53.3119095]",53.3119095,-6.2746329
2350,299950,"Apartment 10, Weir House, Richmond Road, Drumcondra, Dublin 3",2,2,79.0,3797.0,Point,"[-6.2461398, 53.3639817]",53.3639817,-6.2461398
2351,395000,"36 Castle Park, Swords, Co. Dublin",3,3,102.0,3873.0,Point,"[-6.2136843, 53.4558366]",53.4558366,-6.2136843
2352,525000,"29 Glasilawn Road, Glasnevin, Glasnevin, Dublin 11",3,1,110.0,4773.0,Point,"[-6.2789388, 53.3803474]",53.3803474,-6.2789388
2353,675000,"65 Terenure Road North, Terenure, Dublin 6W",3,2,90.0,7500.0,Point,"[-6.2823736, 53.3118115]",53.3118115,-6.2823736
2354,595000,"Apt 3, 40 Baggot Street Upper, Ballsbridge, Dublin 4",2,2,108.0,5509.0,Point,"[-6.2430866, 53.3333263]",53.3333263,-6.2430866
2355,395000,"78 Tolka Road, Drumcondra, Dublin 3",4,2,91.0,4341.0,Point,"[-6.2458524, 53.36282490000001]",53.36282490000001,-6.2458524
2356,1950000,"Inglewood 10 Temple Road Dartry Dublin 6, Dartry, Dublin 6",4,2,162.0,12037.0,Point,"[-6.2607583, 53.31087890000001]",53.31087890000001,-6.2607583
2357,285000,"57 Cherrywood Drive, Clondalkin, Clondalkin, Dublin 22",3,1,74.0,3851.0,Point,"[-6.410532, 53.3203335]",53.3203335,-6.410532
2358,199000,"14B Prospect Road, Glasnevin, Dublin 9",1,1,38.0,5237.0,Point,"[-6.2715472, 53.3651919]",53.3651919,-6.2715472
2359,1750000,"Coolvally, Abingdon Park, Shanganagh Road, Shankill, Dublin 18",4,4,225.0,7778.0,Point,"[-6.1212027, 53.2408002]",53.2408002,-6.1212027
2360,370000,"16 Fairways, Donabate, Co. Dublin",3,2,95.0,3895.0,Point,"[-6.1470338, 53.4870776]",53.4870776,-6.1470338
2361,725000,"`Salpine`, Ballyboughal, Co. Dublin",4,3,188.0,3856.0,Point,"[-6.267595399999999, 53.52020599999999]",53.52020599999999,-6.267595399999999
2362,535000,"17 St. Patricks Park, Blanchardstown, Dublin 15",5,2,145.0,3690.0,Point,"[-6.377803800000001, 53.3855683]",53.3855683,-6.377803800000001
2364,895000,"Robin Hill 9 Watson Road Killiney, Killiney, Co. Dublin",4,3,195.0,4590.0,Point,"[-6.1340577, 53.2636265]",53.2636265,-6.1340577
2365,995000,"12 Saint Margaret's Park, Malahide, Co. Dublin",3,2,136.0,7316.0,Point,"[-6.154190499999999, 53.4470166]",53.4470166,-6.154190499999999
2366,545000,"19 Grenville, 19 Grenville, 111 Rathgar Road, Rathgar, Dublin 6",3,2,109.0,5000.0,Point,"[-6.273034699999999, 53.31288929999999]",53.31288929999999,-6.273034699999999
2367,695000,"80 Dale Road, Stillorgan, Co. Dublin",3,2,102.0,6814.0,Point,"[-6.213992699999999, 53.2850532]",53.2850532,-6.213992699999999
2368,825000,"105 Drumnigh Wood, Portmarnock, Co. Dublin",4,3,160.0,5156.0,Point,"[-6.1538808, 53.4164988]",53.4164988,-6.1538808
2369,450000,"42 Chanel Avenue, Artane, Artane, Dublin 5",3,1,98.0,4592.0,Point,"[-6.2071571, 53.3869574]",53.3869574,-6.2071571
2370,1095000,"60 Knocknashee, Goatstown, Goatstown, Dublin 14",4,3,154.0,7110.0,Point,"[-6.229382999999999, 53.28964029999999]",53.28964029999999,-6.229382999999999
2372,895000,"Watergate, Rath Lane, Swords, Co. Dublin",6,7,411.0,2178.0,Point,"[-6.298216, 53.4784294]",53.4784294,-6.298216
2372,895000,"Watergate, Rath Lane, Swords, Co. Dublin",6,7,411.0,2178.0,Point,"[-6.298216, 53.4784294]",53.4784294,-6.298216
2373,895000,"Watergate, Rath Lane, Swords, Co. Dublin",6,7,411.0,2178.0,Point,"[-6.298216, 53.4784294]",53.4784294,-6.298216
2373,895000,"Watergate, Rath Lane, Swords, Co. Dublin",6,7,411.0,2178.0,Point,"[-6.298216, 53.4784294]",53.4784294,-6.298216
2374,425000,"46 Mountjoy Street, North Circular Road, Dublin 7",3,2,93.0,4570.0,Point,"[-6.2767753, 53.3602656]",53.3602656,-6.2767753
2375,585000,"12 Marlfield House, Cabinteely, Dublin 18",3,2,136.0,4301.0,Point,"[-6.1773541, 53.2467094]",53.2467094,-6.1773541
2376,775000,"79 Salthill Apartments, Monkstown, Co. Dublin",2,2,88.0,8807.0,Point,"[-6.1505342, 53.2951549]",53.2951549,-6.1505342
2377,480000,"120 Adelaide Square, Whitefriar Street, Dublin 2",2,1,77.0,6234.0,Point,"[-6.267743299999999, 53.3399199]",53.3399199,-6.267743299999999
2378,595000,"4 Blackberry Lane, Rathmines, Rathmines, Dublin 6",3,2,102.0,5833.0,Point,"[-6.2655495, 53.3287437]",53.3287437,-6.2655495
2379,220000,"Apartment 45, Manor Hall, Dublin 8",1,1,42.0,5238.0,Point,"[-6.2963523, 53.3419101]",53.3419101,-6.2963523
2380,650000,"20 Verville Court, Clontarf, Dublin 3",2,2,128.0,5078.0,Point,"[-6.198525699999999, 53.36925960000001]",53.36925960000001,-6.198525699999999
2381,340000,"81 Knockmaree, Chapelizod, Dublin 20",3,2,88.0,3864.0,Point,"[-6.346216699999999, 53.346636]",53.346636,-6.346216699999999
2382,399000,"33 Brian Boru Ave, Clontarf, Dublin 3",2,2,81.0,4926.0,Point,"[-6.1918, 53.35950039999999]",53.35950039999999,-6.1918
2383,430000,"368 BLOCK 21B, Marina Village, Malahide, Co. Dublin",2,1,70.0,6143.0,Point,"[-6.154539199999999, 53.45454059999999]",53.45454059999999,-6.154539199999999
2384,475000,"44 Cloncurry House, Spencer Dock, Dublin 1",2,2,90.0,5278.0,Point,"[-6.239465099999999, 53.3493394]",53.3493394,-6.239465099999999
2385,3900000,"Meadowfield, Swords Road, Malahide, Co. Dublin",5,2,240.0,16250.0,Point,"[-6.173591, 53.4465862]",53.4465862,-6.173591
2386,345000,"25 Muileann Close, Kinsealy, Kinsealy, Co. Dublin",2,3,101.0,3416.0,Point,"[-6.2032644, 53.4431366]",53.4431366,-6.2032644
2387,645000,"155 Wainsfort Road, Terenure, Dublin 6",4,2,145.0,4448.0,Point,"[-6.3086221, 53.3031824]",53.3031824,-6.3086221
2388,1345000,"32 Mountain View Road, Ranelagh, Dublin 6",4,2,172.0,7820.0,Point,"[-6.2519627, 53.31997759999999]",53.31997759999999,-6.2519627
2389,550000,"34 Mc, Cabe Villas, Booterstown Avenue, Blackrock, Co. Dublin",2,1,70.0,7857.0,Point,"[-6.2023904, 53.3042636]",53.3042636,-6.2023904
2390,1350000,"2A Durham Road, Sandymount, Dublin 4",4,2,133.0,10150.0,Point,"[-6.2123601, 53.3297426]",53.3297426,-6.2123601
2391,475000,"31 Santry Close, Santry, Dublin 9",3,1,151.0,3146.0,Point,"[-6.2412659, 53.3999335]",53.3999335,-6.2412659
2392,5950000,"Mulberry, 27 Ailesbury Road, Ballsbridge, Dublin 4",5,3,462.0,12879.0,Point,"[-6.2198571, 53.3198421]",53.3198421,-6.2198571
2393,1495000,"Taormina 43 Silchester Road Glenageary, Glenageary, Co. Dublin",4,3,206.0,7257.0,Point,"[-6.1312487, 53.2836587]",53.2836587,-6.1312487
2394,495000,"2 Dodderbrook Dale, Ballycullen, Dublin 16",3,1,130.0,3808.0,Point,"[-6.3419336, 53.2698754]",53.2698754,-6.3419336
2395,350000,"Apartment 316, Mother Teresa House, Loreto Abbey, Rathfarnham, Dublin 14",2,1,72.0,4861.0,Point,"[-6.277892, 53.2919774]",53.2919774,-6.277892
2396,260000,"76 Hillbrook Woods, Blanchardstown, Blanchardstown, Dublin 15",2,2,64.0,4062.0,Point,"[-6.3988884, 53.3937081]",53.3937081,-6.3988884
2397,295000,"79 Waterside Court, Swords Road, Malahide, Co. Dublin",2,1,56.0,5268.0,Point,"[-6.1994478, 53.4511223]",53.4511223,-6.1994478
2398,200000,"68 Castlemill, Balbriggan, Co. Dublin",2,2,69.0,2899.0,Point,"[-6.206637, 53.61311]",53.61311,-6.206637
2399,435000,"30 Southmede, Ballinteer Road, Dundrum, Dublin 16",2,2,76.0,5724.0,Point,"[-6.2456619, 53.2865982]",53.2865982,-6.2456619
2400,350000,"47 Cameron Square, Kilmainham, Dublin 8",2,1,75.0,4667.0,Point,"[-6.300756199999999, 53.3403334]",53.3403334,-6.300756199999999
2401,395000,"Apt 6 Rochdale, Claremont Avenue, Honeypark, Dun Laoghaire, Co. Dublin",2,1,71.0,5563.0,Point,"[-6.1469416, 53.2828169]",53.2828169,-6.1469416
2402,795000,"13 Marine Court, Sandycove, Co. Dublin",4,2,128.0,6211.0,Point,"[-6.120867, 53.2841077]",53.2841077,-6.120867
2403,825000,"Hazel Lodge 43A Hazelbrook Drive, Terenure, Dublin 6",3,2,106.0,7783.0,Point,"[-6.2959415, 53.3125374]",53.3125374,-6.2959415
2404,375000,"Apartment 26, Longford House, Dublin 1",2,1,59.0,6356.0,Point,"[-6.139027500000001, 53.2789918]",53.2789918,-6.139027500000001
2405,182000,"6 Brackenwood Drive, Balbriggan, Co. Dublin",2,1,57.0,3193.0,Point,"[-6.2080879, 53.6134306]",53.6134306,-6.2080879
2406,795000,"62 Richmond Park, Monkstown, Co. Dublin",3,2,108.0,7361.0,Point,"[-6.1556869, 53.2903907]",53.2903907,-6.1556869
2407,1090000,"4 Avoca Park, Blackrock, Co. Dublin",3,2,104.0,10481.0,Point,"[-6.188855900000001, 53.2951491]",53.2951491,-6.188855900000001
2408,2750000,"Rathgar House, Bushy Park Road, Rathgar, Dublin 6",4,5,286.0,9615.0,Point,"[-6.2780692, 53.3079471]",53.3079471,-6.2780692
2409,795000,"35 Greenmount Road, Terenure, Terenure, Dublin 6",4,3,152.0,5230.0,Point,"[-6.280272399999999, 53.3101818]",53.3101818,-6.280272399999999
2410,395000,"60 Palmer Park, Rathfarnham, Dublin 16",3,2,85.0,4647.0,Point,"[-6.2904951, 53.28016179999999]",53.28016179999999,-6.2904951
2411,1350000,"44 Hannaville Park, Terenure, Terenure, Dublin 6",5,2,193.0,6995.0,Point,"[-6.2846686, 53.3108684]",53.3108684,-6.2846686
2412,495000,"51 St Patrick's Crescent, Monkstown, Co. Dublin",3,2,63.0,7857.0,Point,"[-6.1518874, 53.2859147]",53.2859147,-6.1518874
2413,295000,"210 Bracken Hill, Blackglen, Sandyford, Dublin 18",2,2,60.0,4917.0,Point,"[-6.239664299999999, 53.270702]",53.270702,-6.239664299999999
2414,265000,"3 Deanstown Drive, Finglas West, Finglas, Dublin 11",3,1,102.0,2598.0,Point,"[-6.3141077, 53.3843687]",53.3843687,-6.3141077
2415,560000,"77 Raheny Road, Raheny, Dublin 5",4,3,155.0,3613.0,Point,"[-6.1766481, 53.383776]",53.383776,-6.1766481
2416,575000,"25A Meadow Park Avenue, Churchtown, Churchtown, Dublin 14",3,2,132.0,4356.0,Point,"[-6.2647607, 53.28951439999999]",53.28951439999999,-6.2647607
2417,359000,"17 Lohunda Dale, Clonsilla, Dublin 15",3,2,107.0,3355.0,Point,"[-6.4042254, 53.387074]",53.387074,-6.4042254
2418,450000,"75 The Elms, Mount Merrion Avenue, Blackrock, Co. Dublin",2,1,60.0,7500.0,Point,"[-6.194897099999999, 53.2983102]",53.2983102,-6.194897099999999
2419,580000,"255 Swords Road, Whitehall, Santry, Dublin 9",4,2,140.0,4143.0,Point,"[-6.2462371, 53.3889443]",53.3889443,-6.2462371
2420,450000,"44A Mountjoy Street, Phibsborough, Dublin 7",2,1,94.0,4787.0,Point,"[-6.267964999999999, 53.3557962]",53.3557962,-6.267964999999999
2421,399000,"7 Belville Court, Johnstown Road, Cabinteely, Dublin 18",2,2,67.0,5955.0,Point,"[-6.148388799999999, 53.2677024]",53.2677024,-6.148388799999999
2422,695000,"12 Willow Glen, Glenamuck Road, Carrickmines, Dublin 18",4,4,156.0,4455.0,Point,"[-6.1877495, 53.24512199999999]",53.24512199999999,-6.1877495
2423,975000,"15 The Granary, Distillery Lofts, Drumcondra, Dublin 3",3,4,330.0,2955.0,Point,"[-6.2470813, 53.3646927]",53.3646927,-6.2470813
2424,245000,"Apartment 92, Holywell Park, Swords, Co. Dublin",2,1,54.0,4537.0,Point,"[-6.212953, 53.44397499999999]",53.44397499999999,-6.212953
2425,450000,"Apartment 14, Donnybrook Green, Donnybrook, Dublin 4",2,1,60.0,7500.0,Point,"[-6.236997199999999, 53.3226238]",53.3226238,-6.236997199999999
2426,995000,"Lumini, 137A Avondale Road, Killiney, Co. Dublin",5,3,220.0,4523.0,Point,"[-6.1320586, 53.266962]",53.266962,-6.1320586
2427,595000,"111 Nephin Road, Cabra, Dublin 7",4,2,148.0,4020.0,Point,"[-6.304157399999999, 53.3670826]",53.3670826,-6.304157399999999
2428,495000,"24 Muckross Green, Perrystown, Perrystown, Dublin 12",3,1,97.0,5103.0,Point,"[-6.312647699999999, 53.3127787]",53.3127787,-6.312647699999999
2429,895000,"Orchard House, Oldtown, Co. Dublin",4,3,196.0,4566.0,Point,"[-6.3147024, 53.5234695]",53.5234695,-6.3147024
2429,895000,"Orchard House, Oldtown, Co. Dublin",4,3,196.0,4566.0,Point,"[-6.3147024, 53.5234695]",53.5234695,-6.3147024
2686,895000,"Orchard House, Oldtown, Co. Dublin",4,3,196.0,4566.0,Point,"[-6.3147024, 53.5234695]",53.5234695,-6.3147024
2686,895000,"Orchard House, Oldtown, Co. Dublin",4,3,196.0,4566.0,Point,"[-6.3147024, 53.5234695]",53.5234695,-6.3147024
2430,495000,"12 Knockmeenagh Road, Clondalkin, Clondalkin, Dublin 22",2,1,47.0,10532.0,Point,"[-6.3893889, 53.31609539999999]",53.31609539999999,-6.3893889
2431,1395000,"3 Traverslea Close, Glenageary Road Lower, Glenageary, Co. Dublin",3,3,218.0,6399.0,Point,"[-6.1322016, 53.2850773]",53.2850773,-6.1322016
2432,665000,"16 Cypress Park, Templeogue, Dublin 16",4,2,171.0,3889.0,Point,"[-6.3079301, 53.29952729999999]",53.29952729999999,-6.3079301
2433,450000,"80 Grange Road, Baldoyle, Dublin 13",4,3,144.0,3125.0,Point,"[-6.139717099999999, 53.39692119999999]",53.39692119999999,-6.139717099999999
2434,260000,"19 Dakota Court, Royal Canal Bank, Phibsborough, Dublin 7",1,1,46.0,5652.0,Point,"[-6.2695704, 53.3636195]",53.3636195,-6.2695704
2435,295000,"34 The Gallery, Donabate, Co. Dublin",2,2,60.0,4917.0,Point,"[-6.1527157, 53.4876936]",53.4876936,-6.1527157
2436,278000,"16 Hampton Woods, Balbriggan, Co. Dublin",3,2,85.0,3271.0,Point,"[-6.197224299999999, 53.6134256]",53.6134256,-6.197224299999999
2437,389500,"66 Balruddery Woods, Balrothery, Co. Dublin",3,2,98.0,3974.0,Point,"[-6.186608499999999, 53.58245420000001]",53.58245420000001,-6.186608499999999
2438,1250000,"10 Saggart Lakes, Saggart, Co. Dublin",4,4,350.0,3571.0,Point,"[-6.4327748, 53.2798431]",53.2798431,-6.4327748
2439,249000,"97 Carrigmore Crescent, Citywest, Co. Dublin",3,2,100.0,2490.0,Point,"[-6.4259295, 53.28387559999999]",53.28387559999999,-6.4259295
2440,975000,"12 Grove Lawn, Blackrock, Co. Dublin",5,1,173.0,5636.0,Point,"[-6.1959136, 53.2949407]",53.2949407,-6.1959136
2441,775000,"28 Glenomena Grove, Booterstown, Co. Dublin",4,2,127.0,6102.0,Point,"[-6.2106319, 53.307975]",53.307975,-6.2106319
2442,300000,"290 Clonard Road, Crumlin, Crumlin, Dublin 12",2,1,70.0,4286.0,Point,"[-6.303385, 53.3199417]",53.3199417,-6.303385
2443,795000,"7 Aughrim Villas Stoneybatter Dublin 7, Stoneybatter, Dublin 7",2,1,140.0,5679.0,Point,"[-6.2880094, 53.3536779]",53.3536779,-6.2880094
2444,320000,"34 Saint Domhnach's Well, Sutton, Sutton, Dublin 13",2,1,52.0,6154.0,Point,"[-6.125579, 53.3910051]",53.3910051,-6.125579
2445,895000,"16 Charleville Road, Phibsborough, Dublin 7",3,2,170.0,5265.0,Point,"[-6.2819739, 53.3598922]",53.3598922,-6.2819739
2446,275000,"27 Grange View Road, Clondalkin, Clondalkin, Dublin 22",3,2,85.0,3235.0,Point,"[-6.4283087, 53.32452749999999]",53.32452749999999,-6.4283087
2447,360000,"2 Oak View, Santry, Santry, Dublin 9",3,2,76.0,4737.0,Point,"[-6.2432599, 53.39920129999999]",53.39920129999999,-6.2432599
2448,945000,"20 Wellington Street, Dun Laoghaire, Co. Dublin",4,3,146.0,6473.0,Point,"[-6.1400923, 53.2942378]",53.2942378,-6.1400923
2449,745000,"21 Ballintyre Downs Ballinteer Dublin 16, Ballinteer, Dublin 16",4,3,146.0,5103.0,Point,"[-6.2525903, 53.2738271]",53.2738271,-6.2525903
2450,475000,"2 Marina View, Clarence Street, Dun Laoghaire, Co. Dublin",2,2,92.0,5163.0,Point,"[-6.143235900000001, 53.2953947]",53.2953947,-6.143235900000001
2451,430000,"81 Maryfield Crescent, Artane, Artane, Dublin 5",3,1,109.0,3945.0,Point,"[-6.2121407, 53.3859811]",53.3859811,-6.2121407
2452,9750000,"Paddock Wood, Killiney Hill Road, Killiney, Co. Dublin",6,7,1000.0,9750.0,Point,"[-6.1143984, 53.26311579999999]",53.26311579999999,-6.1143984
2453,450000,"31 Laverna Dale, Castleknock, Castleknock, Dublin 15",4,3,124.0,3629.0,Point,"[-6.384398, 53.375038]",53.375038,-6.384398
2454,229000,"146 Belfry Hall, Citywest, Co. Dublin",2,2,70.0,3271.0,Point,"[-6.4183737, 53.2780293]",53.2780293,-6.4183737
2455,995000,"3 Morehampton Terrace Donnybrook Dublin 4, Donnybrook, Dublin 4",3,3,109.0,9128.0,Point,"[-6.242185099999999, 53.3248559]",53.3248559,-6.242185099999999
2456,575000,"105 Granitefield, Rochestown Avenue, Dun Laoghaire, Co. Dublin",3,1,149.0,3859.0,Point,"[-6.1447815, 53.26887559999999]",53.26887559999999,-6.1447815
2457,300000,"136 Brandon Road, Drimnagh, Drimnagh, Dublin 12",3,1,87.0,3448.0,Point,"[-6.3271712, 53.3271191]",53.3271191,-6.3271712
2458,235000,"Apartment 63, Block 4, Annaly Grove, Ongar, Dublin 15",2,2,62.0,3790.0,Point,"[-6.4331907, 53.3920576]",53.3920576,-6.4331907
2459,950000,"15 Fairview Avenue Lower, Fairview, Dublin 3",8,4,185.0,5135.0,Point,"[-6.236258100000001, 53.3640732]",53.3640732,-6.236258100000001
2460,350000,"41 Hardebeck Avenue, Walkinstown, Walkinstown, Dublin 12",3,1,71.0,4930.0,Point,"[-6.3303955, 53.3197006]",53.3197006,-6.3303955
2461,800000,"81 Hollybrook Grove, Clontarf, Dublin 3",3,2,121.0,6612.0,Point,"[-6.220989899999999, 53.3647941]",53.3647941,-6.220989899999999
2462,195000,"Apartment 1, 382 North Circular Road, Dublin 7",1,1,48.0,4062.0,Point,"[-6.2708127, 53.3605141]",53.3605141,-6.2708127
2463,375000,"Apartment 50, Block 2, Custom Hall, Dublin 1",3,1,59.0,6356.0,Point,"[-6.2554631, 53.3518978]",53.3518978,-6.2554631
2464,2750000,"172 Merrion Road, Ballsbridge, Dublin 4",7,4,432.0,6366.0,Point,"[-6.212280799999999, 53.3189655]",53.3189655,-6.212280799999999
2465,325000,"249 Cooley Road, Drimnagh, D12XW65, Dublin 12",2,1,75.0,4333.0,Point,"[-6.3267186, 53.3329872]",53.3329872,-6.3267186
2466,1250000,"105 Marlborough Road, Donnybrook, Donnybrook, Dublin 4",4,3,193.0,6477.0,Point,"[-6.2469021, 53.3226372]",53.3226372,-6.2469021
2467,325000,"6 Belarmine Crescent, Stepaside, Stepaside, Dublin 18",2,2,68.0,4779.0,Point,"[-6.2204108, 53.25918739999999]",53.25918739999999,-6.2204108
2468,246000,"Apartment 76, Watermint Court, Royal Canal Park, Ashtown, Dublin 15",1,1,47.0,5234.0,Point,"[-6.3168004, 53.3758772]",53.3758772,-6.3168004
2470,275000,"34 Ropewalk Place, Ringsend, Dublin 4",1,1,43.0,6395.0,Point,"[-6.2257101, 53.34223739999999]",53.34223739999999,-6.2257101
2471,1600000,"Keldray, 19 Ailesbury Park, Sandymount, Ballsbridge, Dublin 4",4,3,210.0,7619.0,Point,"[-6.211195000000001, 53.32008519999999]",53.32008519999999,-6.211195000000001
2472,350000,"4 The Crescent, Seatown Park, Swords, Co. Dublin",3,2,86.0,4070.0,Point,"[-6.2127102, 53.4636352]",53.4636352,-6.2127102
2473,419000,"35 The Drive, Woodbrook Glen, Bray",3,1,88.0,4761.0,Point,"[-6.1139421, 53.2130956]",53.2130956,-6.1139421
2474,1950000,"Bauhaus, The New House, 16 Stocking Lane, Rathfarnham, Dublin 14",5,4,333.0,5856.0,Point,"[-6.3119521, 53.2659587]",53.2659587,-6.3119521
2475,1050000,"Ambleside, 84 Lower Churchtown Road, Churchtown, Dublin 14",4,1,153.0,6863.0,Point,"[-6.2525081, 53.2996789]",53.2996789,-6.2525081
2476,599000,"25 Park Road, Glenageary Heights, Glenageary, Co. Dublin",3,2,103.0,5816.0,Point,"[-6.1353712, 53.2756057]",53.2756057,-6.1353712
2477,850000,"44 Annesley Park, Ranelagh, Ranelagh, Dublin 6",2,1,69.0,12319.0,Point,"[-6.256180899999999, 53.3189006]",53.3189006,-6.256180899999999
2478,430000,"50 Shanglas Road, Santry, Beaumont, Dublin 9",3,2,132.0,3258.0,Point,"[-6.2379637, 53.3888642]",53.3888642,-6.2379637
2479,1650000,"Camross, Camross, 35 Dartry Road, Dartry, Dublin 6",4,4,288.0,5729.0,Point,"[-6.2607419, 53.3096966]",53.3096966,-6.2607419
2480,470000,"9 Beresford Gardens, Donabate, Co. Dublin",3,3,113.0,4159.0,Point,"[-6.160806099999999, 53.4905494]",53.4905494,-6.160806099999999
2481,495000,"26 St Michaels Terrace, Dublin 8",2,1,69.0,7174.0,Point,"[-6.2771552, 53.3355134]",53.3355134,-6.2771552
2482,245000,"Apartment 3, Woodrun, Blanchardstown, Dublin 15",2,2,69.0,3551.0,Point,"[-6.3759736, 53.3842081]",53.3842081,-6.3759736
2483,475000,"60 Priory Wood, Donabate, Co. Dublin",4,2,118.0,4025.0,Point,"[-6.1348081, 53.4904561]",53.4904561,-6.1348081
2484,340000,"38 Red Arches Park, Baldoyle, Dublin 13",2,2,103.0,3301.0,Point,"[-6.1408497, 53.4015833]",53.4015833,-6.1408497
2485,650000,"35 Shandon Park, Phibsborough, Phibsborough, Dublin 7",3,1,94.0,6915.0,Point,"[-6.2780079, 53.3650398]",53.3650398,-6.2780079
2486,395000,"124 St James's Road, Walkinstown, Dublin 12",3,1,97.0,4072.0,Point,"[-6.335414699999999, 53.3127844]",53.3127844,-6.335414699999999
2487,1250000,"30 Taney Road Goatstown Dublin 14, Goatstown, Dublin 14",5,3,267.0,4682.0,Point,"[-6.2371094, 53.2918166]",53.2918166,-6.2371094
2488,2500000,"7 Old Rathmichael Off Quarry Road Rathmichael Dublin 18, Rathmichael, Co. Dublin",6,5,351.0,7123.0,Point,"[-6.148201500000001, 53.2262965]",53.2262965,-6.148201500000001
2489,255000,"13 Phibblestown House, Clonee, Dublin 15",2,2,72.0,3542.0,Point,"[-6.436471, 53.3993929]",53.3993929,-6.436471
2490,875000,"3 Ramleh Park, Milltown, Dublin 6",4,2,124.0,7056.0,Point,"[-6.2446839, 53.3148576]",53.3148576,-6.2446839
2491,240000,"82 Palmer Court, Rush, Co. Dublin",2,1,81.0,2963.0,Point,"[-6.094208399999999, 53.53127]",53.53127,-6.094208399999999
2492,245000,"Apartment 54, Block F, Milner's Square, Shanowen Road, Santry, Dublin 9",1,1,52.0,4712.0,Point,"[-6.2523461, 53.3885854]",53.3885854,-6.2523461
2493,895000,"2 Lower Churchtown Road, Churchtown, Dublin 14",3,2,134.0,6679.0,Point,"[-6.2540007, 53.3072449]",53.3072449,-6.2540007
2494,450000,"6 The Elms, Crinken Glen Shankill Dublin 18, Shankill, Dublin 18",3,2,94.0,4787.0,Point,"[-6.1260384, 53.22512949999999]",53.22512949999999,-6.1260384
2495,475000,"14 Mayfield Terrace, Ballinteer, Dublin 16",3,1,62.0,7661.0,Point,"[-6.246775899999999, 53.27925579999999]",53.27925579999999,-6.246775899999999
