Unnamed: 0,price,address,bedrooms,bathrooms,floor_area,price_sqm
311,594950,"56A Ardmore Park, Dun Laoghaire, Co. Dublin",3,2,126.0,4722.0
312,525000,"93 Prussia Street, Stoneybatter, Dublin 7",3,3,103.0,5097.0
313,440000,"12 Saint Malachy's Road, Glasnevin, Glasnevin, Dublin 11",2,1,75.0,5867.0
314,1200000,"12 The Willows Dunstaffnage Hall Stillorgan, Stillorgan, Co. Dublin",3,4,225.0,5333.0
315,629950,"95 The Clayton, The Gasworks, South Lotts Road, Dublin 4",3,2,105.0,6000.0
316,329000,"10 Newcastle Manor Square, Newcastle, Co. Dublin",3,3,112.0,2938.0
317,575000,"456 Griffith Avenue, Glasnevin, Dublin 11",3,2,120.0,4792.0
318,350000,"Apartment 24 Eaglewood, Rochestown Avenue, Dun Laoghaire, Co. Dublin",2,2,74.0,4730.0
319,675000,"2 Kill Lane, Foxrock, Foxrock, Dublin 18",4,1,120.0,5625.0
320,305000,"23 Liberty Corner, Foley Street, Dublin 1",2,2,56.0,5446.0
321,495000,"28 Loreto Avenue, Rathfarnham, Rathfarnham, Dublin 14",3,3,94.0,5266.0
322,249950,"43 Waterville Row, Waterville, Blanchardstown, Dublin 15",2,2,77.0,3246.0
323,270000,"255 Fairbarn House, Bellevue, Islandbridge, Dublin 8",1,1,40.0,6750.0
324,495000,"79 Larkfield Grove, Harolds Cross, Dublin 6W",3,1,76.0,6513.0
325,300000,"40 The Rise, Kingswood Heights, Kingswood, D24 VAA4, Dublin 24",2,1,47.0,6383.0
326,289000,"149 Drumfinn Avenue, Ballyfermot, Dublin 10",2,2,92.0,3141.0
327,275000,"8 Benbulbin Road, Drimnagh, Drimnagh, Dublin 12",2,1,85.0,3235.0
328,460000,"20 Hand Park, Tower Street, Rush, Co. Dublin",4,2,113.0,4071.0
329,490000,"19 Ophaly Court, Dundrum, Dundrum, Dublin 14",3,1,75.0,6533.0
330,280000,"Apartment 31, Block 2, Dundrum Gate, Dundrum, Dublin 14",1,1,45.0,6222.0
331,325000,"Cladagh, 172 Edgewood Lawns, Blanchardstown, Dublin 15",3,1,82.0,3963.0
332,270000,"Apartment 6, 55/56 Francis Street, Dublin 8",2,1,60.0,4500.0
333,325000,"21 Harty Place, Dublin 8",1,1,48.0,6771.0
334,375000,"2 Mulroy Road, Cabra, Dublin 7",3,2,80.0,4688.0
335,380000,"12 Lyons Street, Newcastle, Co. Dublin",4,4,163.0,2331.0
336,495000,"687 Collins Avenue Extension, Whitehall, Dublin 9",3,2,85.0,5824.0
337,339950,"10 Pinebrook Downs, Clonsilla, Huntstown, Dublin 15",3,1,75.0,4533.0
338,290000,"54 Dolmen Court, Ballymun, Dublin 9",4,2,108.0,2685.0
339,320000,"1 Moylaragh Drive, Balbriggan, Co. Dublin",3,3,98.0,3265.0
340,330000,"7 Clonuske Park, Balbriggan, Co. Dublin",4,3,108.0,3056.0
341,330000,"62 The Water Rill, Waterside, Malahide, Co. Dublin",3,2,105.0,3143.0
342,2250000,"Pineview, Ballybride Road, Rathmichael, Co. Dublin",6,6,440.0,5114.0
343,210000,"Apartment 13, Woodrun, Blanchardstown, Dublin 15",1,1,53.0,3962.0
344,295000,"1 Cammock, Mount Brown, Dublin 8",2,1,65.0,4538.0
345,424950,"Knockaderry, 16 Saint Pappin Road, Glasnevin, Dublin 11",3,1,90.0,4722.0
346,235000,"1 Sycamore Court, New Cabra Road, Dublin 7",2,1,46.0,5109.0
347,545000,"11 Saint Brigid's Close, Killester, Dublin 5",3,3,99.0,5505.0
348,245000,"Apartment 8, Kingsmill Court, Dublin 1",1,1,44.0,5568.0
349,570000,"24 Clonsilla Park, Blanchardstown, Dublin 15",3,2,118.0,4831.0
350,195000,"10 Kilwarden Court, Clondalkin, Dublin 22",2,1,57.0,3421.0
351,425000,"61 Mountain View Drive, Rathfarnham, Dublin 14",3,2,71.0,5986.0
352,215000,"Apartment 32, Killininny Court, Firhouse, Dublin 24",1,1,38.0,5658.0
353,2750000,"Woodford Booterstown Park Booterstown, Booterstown, Co. Dublin",5,4,455.0,6044.0
354,595000,"Rockspring, 4 Meadow Villas, Churchtown, Dublin 14",3,2,117.0,5085.0
355,440000,"25 Martine Court, Skerries, Co. Dublin",3,1,81.0,5432.0
356,245000,"Apartment 114, Premier Square, Finglas, Dublin 11",2,2,68.0,3603.0
357,495000,"14 Kilcolman Court, Glenageary, Co. Dublin",3,2,95.0,5211.0
358,380000,"27 Bakers Close, Lusk, Co. Dublin",4,3,132.0,2879.0
359,635000,"4 Ballynakelly View, Newcastle, Co. Dublin",6,5,300.0,2117.0
360,2000000,"Beancroft, Kilmashogue Lane, Dublin 16",7,6,412.0,4854.0
361,1400000,"20 Streamstown Wood, Streamstown Lane, K36E762, Malahide, Co. Dublin",5,5,379.0,3694.0
362,595000,"2 Hill Cottages, Killiney Hill Road, Killiney, Co. Dublin",2,1,71.0,8380.0
363,385000,"77 Clonliffe Avenue, Dublin 3",2,1,72.0,5347.0
364,1300000,"Rath Na Ngall, Kilgobbin Road, Stepaside, Dublin 18",3,2,140.0,9286.0
365,1250000,"1A Thormanby Woods, Howth, Dublin 13",6,2,186.0,6720.0
366,795000,"130 Carysfort Park, Blackrock, Co. Dublin",4,3,110.0,7227.0
367,395000,"11 Grace Park Heights, Drumcondra, Dublin 9",3,2,105.0,3762.0
368,495000,"36 Glenbourne Road, Leopardstown Valley, Leopardstown, Dublin 18",3,3,95.0,5211.0
369,435000,"Apartment 5, Hazelbrook, Dublin 14",2,2,79.0,5506.0
370,425000,"18 Kittiwake, Barnageeragh Cove, Skerries, Co. Dublin",2,2,73.0,5822.0
371,350000,"46 The William Bligh, The Gasworks, Ringsend, Dublin 4",1,1,54.0,6481.0
372,250000,"8 St. Johns Close, Clondalkin, D22X2A2, Dublin 22",2,1,58.0,4310.0
373,320000,"20 Chapel Farm Row, Lusk, Co. Dublin",3,3,95.0,3368.0
374,250000,"227 Landen Road, Ballyfermot, Ballyfermot, Dublin 10",2,1,62.0,4032.0
375,289950,"38 Melville Park, Finglas, Dublin 11",3,3,117.0,2478.0
376,345000,"11C Blessington Lane, Phibsborough, Dublin 7",1,1,66.0,5227.0
377,385000,"Apartment 40, The Willow, Dundrum, Dublin 14",2,2,72.0,5347.0
378,595000,"Subiaco, 28C Stable Lane Mews, Monkstown, Co. Dublin",2,1,92.0,6467.0
379,235000,"36 Sheepmoor Avenue, Blanchardstown, Blanchardstown, Dublin 15",3,2,101.0,2327.0
380,535000,"100 Castleheath, Malahide, Co. Dublin",3,3,122.0,4385.0
381,625000,"39 Patrick Street, Dun Laoghaire, Co. Dublin",2,2,80.0,7812.0
382,580000,"40 Ennafort Road, Raheny, Dublin 5",3,1,95.0,6105.0
383,360000,"71 Hillcrest Drive, Lucan, Co. Dublin",3,1,82.0,4390.0
384,3500000,"30 Waltham Terrace Blackrock, Blackrock, Co. Dublin",5,2,330.0,10606.0
385,375000,"33 Boroimhe Hazel, Swords, Co. Dublin",3,3,97.0,3866.0
386,265000,"Apartment 12, Burnell Square, Malahide Road, Northern Cross",2,2,69.0,3841.0
387,800000,"3, 51 Powerscourt, Off Mount Street Crescent, Dublin 2",3,3,118.0,6780.0
388,875000,"11 Coulson Avenue, Rathgar, Rathgar, Dublin 6",4,1,130.0,6731.0
389,455000,"Apartment C, The Granary, Dublin 8",2,2,96.0,4740.0
390,440000,"7 Moyclare Avenue, Baldoyle, Baldoyle, Dublin 13",3,2,81.0,5432.0
391,465000,"84 Harcourt Green, Charlemont Street, South City Centre, Dublin 2",2,2,65.0,7154.0
392,600000,"12 Tara Hill Grove, Rathfarnham, Dublin 14",2,2,122.0,4918.0
393,595000,"3 Treen Hill, Lusk, Co. Dublin",5,1,199.0,2990.0
394,550000,"31 Belarmine View, Stepaside, Dublin 18",3,3,110.0,5000.0
395,230000,"55 Mayeston Square, Finglas, D11HN63, Dublin 11",2,2,72.0,3194.0
396,229950,"111 Castleland Court, Balbriggan, Co. Dublin",2,2,74.0,3107.0
397,245000,"115 Castleland Court, Balbriggan, Co. Dublin",2,3,85.0,2882.0
398,795000,"420 Howth Road, Raheny, Dublin 5",3,2,126.0,6310.0
399,230000,"53 Sandyhill Gardens, Ballymun, Ballymun, Dublin 9",4,2,90.0,2556.0
400,530000,"Apartment 30, Castle Gate, Dublin 2",2,2,75.0,7067.0
401,289950,"Apartment 18, Ridgewood Grove, Swords, Co. Dublin",3,2,96.0,3020.0
402,975000,"5 Friarsland, Roebuck Road, Clonskeagh, Dublin 14",5,5,175.0,5571.0
403,495000,"Donovan Butchers, Main Street, Rathcoole, Co. Dublin",2,1,239.0,2071.0
404,294950,"4 Corrig House, Corrig Avenue, Dun Laoghaire, Co. Dublin",1,1,47.0,6276.0
405,375000,"68 Rochfort Park, Lucan, Co. Dublin",3,3,102.0,3676.0
406,265000,"190 Le Fanu Road, Ballyfermot, Ballyfermot, Dublin 10",3,1,89.0,2978.0
407,295000,"Apartment 14A, The Plaza Crescent, Swords, Co. Dublin",2,1,65.0,4538.0
408,335000,"Apartment 8, Rathborne Court, Ashtown, Dublin 15",2,2,81.0,4136.0
409,445000,"63 McCabe Villas, Booterstown, Co. Dublin",2,1,68.0,6544.0
410,1195000,"97B Highfield Park, Dundrum, Dundrum, Dublin 14",3,3,180.0,6639.0
411,395000,"49 Killakee Avenue, Firhouse, Dublin 24",3,1,84.0,4702.0
412,550000,"130 Dorney Court, Shankill, Dublin 18",3,2,102.0,5392.0
413,450000,"Apartment 28, Stanford, Ardilea, Clonskeagh, Dublin 14",2,2,78.0,5769.0
414,425000,"6 Russell Avenue, Drumcondra, Drumcondra, Dublin 3",4,4,80.0,5312.0
415,375000,"27 Foxwood, Swords, Co. Dublin",3,3,82.0,4573.0
416,335000,"Apartment 227, The Camden, Dublin 4",1,1,46.0,7283.0
417,275000,"Apartment 24 Swift Hall, The Coombe, Dublin 8",1,1,41.0,6707.0
418,494950,"18 Beechwood Lawn, Glenageary, Co. Dublin",3,1,85.0,5823.0
419,725000,"45 Stillorgan Wood, Stillorgan, Co. Dublin",4,3,155.0,4677.0
420,295000,"44 Old, Kilmainham, Dublin 8",2,1,70.0,4214.0
421,750000,"The Townhouse, 3 Taney Park, Dundrum, Dublin 14",3,4,168.0,4464.0
422,395000,"1 Haydens Park Close, Lucan, Co. Dublin",3,2,101.0,3911.0
423,195000,"60 Turvey Wood Donabate, Donabate, Co. Dublin",1,1,47.0,4149.0
424,320000,"8 Ashfield Close, Balbriggan, Co. Dublin",3,3,99.0,3232.0
425,495000,"14 Saint Lawrence Terrace, Howth, Dublin 13",2,1,55.0,9000.0
426,395000,"4 Forest Avenue, Kingswood Heights, Tallaght, D24 E27T, Dublin 24",3,2,100.0,3950.0
427,1100000,"31 Stillorgan Park, Blackrock, Co. Dublin",4,3,156.0,7051.0
428,260000,"291 Palmerstown Woods, Clondalkin, Clondalkin, Dublin 22",3,1,90.0,2889.0
429,785000,"23 Glenageary Park, Glenageary, Co. Dublin",5,1,131.0,5992.0
430,395000,"23 Whitechurch View, Rathfarnham, Dublin 16",3,2,105.0,3762.0
431,497500,"93 Scholarstown Park, Rathfarnham, Rathfarnham, Dublin 14",3,1,89.0,5590.0
432,795000,"4 Northumberland Avenue, Dun Laoghaire, Co. Dublin",4,3,171.0,4649.0
433,799950,"22 Thomastown Road, Glenageary, Co. Dublin",4,4,256.0,3125.0
434,395000,"22 The Telford Building, Heuston South Quarter, St John Road West, Dublin 8",2,3,85.0,4647.0
435,495000,"Apt 53 Smithfield Market, Block A, Smithfield, Dublin 1",3,2,83.0,5964.0
436,260000,"41 The Green, Larch Hill, Santry, Dublin 9",2,1,71.0,3662.0
437,645000,"Pineview, Slievethoul, Rathcoole, Co. Dublin",4,3,200.0,3225.0
438,650000,"82 Sutton Park, Sutton, Dublin 13",4,2,144.0,4514.0
439,1650000,"St Josephs, 10 Belgrove Road, Clontarf, Dublin 3",5,2,198.0,8333.0
440,289950,"11 Newlands Manor Park, Clondalkin, Clondalkin, Dublin 22",3,3,109.0,2660.0
441,225000,"31 Block A, The Maltings, Dublin 8",1,1,45.0,5000.0
442,249950,"Apartment 66, Premier Square, Finglas, Dublin 11",2,2,66.0,3787.0
443,275000,"Apartment 72, Dakota Court, Royal Canal Bank, Dublin 7",1,1,58.0,4741.0
444,395000,"21 Kirkwood, Park Avenue, Sandymount, Dublin 4",2,1,64.0,6172.0
445,795000,"65 Shrewsbury Park, Ballsbridge, Ballsbridge, Dublin 4",3,3,130.0,6115.0
446,169000,"23 Castlemill, Hamlet Lane, Balbriggan, Co. Dublin",2,2,70.0,2414.0
447,460000,"37 Aikenhead Terrace, Stella Gardens, Dublin 4",3,1,79.0,5823.0
448,425000,"16 Mount Argus Crescent, Harold's Cross, Dublin 6W",2,1,61.0,6967.0
449,1450000,"13 Victoria Road, Rathgar, Dublin 6",4,3,200.0,7250.0
450,750000,"14 Richmond Park, Monkstown, Co. Dublin",3,1,100.0,7500.0
451,375000,"28 Olivemount Road, Dublin 14",3,2,95.0,3947.0
452,1395000,"Kincade, Shielmartin Road, Sutton, Dublin 13",4,5,226.0,6173.0
453,298000,"105 Parkgate Place, Parkgate Street, Islandbridge, Dublin 8",1,1,50.0,5960.0
454,325000,"End Cottage, 544 Ballymount Road Lower, Walkinstown, Dublin 12",3,1,85.0,3824.0
455,795000,"Malta, 1 Fonthill Road, Rathfarnham, Dublin 14",5,2,144.0,5521.0
456,320000,"24 Paddocks Place, Lucan, Co. Dublin",3,3,113.0,2832.0
457,295000,"12 Thomas Davis Street West, Inchicore, D08R3HE, Dublin 8",2,1,55.0,5364.0
458,270000,"Apartment 28, Belfry House, The Oaks, Swords, Co. Dublin",2,1,66.0,4091.0
459,475000,"Apartment 80, The Clayton, The Gasworks, Dublin 4",3,1,71.0,6690.0
460,215000,"83 Decies Road, Ballyfermot, Dublin 10",2,1,60.0,3583.0
461,1675000,"18 Garville Road, Rathgar, Dublin 6",4,3,218.0,7683.0
462,495000,"22 Wood Dale Green, Ballycullen, Dublin 24",4,3,121.0,4091.0
463,335000,"12 Lein Park, Artane, Dublin 5",2,1,80.0,4188.0
464,415000,"15 Killiney Hill Park, Killiney, Co. Dublin",2,2,70.0,5929.0
465,425000,"87 Red Arches Road, The Coast, Baldoyle, Dublin 13",4,3,145.0,2931.0
466,310000,"66 Stonebridge Avenue, Clonsilla, Dublin 15",3,1,80.0,3875.0
467,370000,"101 Esker Park, Lucan, Co. Dublin",4,1,98.0,3776.0
468,375000,"7 Berwick Walk, Swords, Co. Dublin",3,3,90.0,4167.0
469,320000,"Apartment 6, Brock Hall, Dun Laoghaire, Co. Dublin",1,1,52.0,6154.0
470,435000,"32 The Grove, Skerries Rock, Skerries, Co. Dublin",3,3,95.0,4579.0
471,550000,"37 Ballinteer Drive, Dundrum, Dublin 14",3,1,110.0,5000.0
472,450000,"22 Leinster Avenue, North Strand, North Strand, Dublin 3",2,1,72.0,6250.0
473,260000,"24 Craoibhin Park, Balbriggan, Co. Dublin",2,1,79.0,3291.0
474,700000,"21 Elmpark Avenue, Ranelagh, Ranelagh, Dublin 6",3,1,104.0,6731.0
475,775000,"2B Foxfield Park, Raheny, Raheny, Dublin 5",4,4,162.0,4784.0
476,295000,"6 Main Street, Ongar Village, Ongar, Dublin 15",3,3,138.0,2138.0
477,325000,"27 Saint Michaels Terrace, Blackpitts, Dublin 8",2,1,47.0,6915.0
478,320000,"Apartment 71 The Strand 149 North Strand Road, North Strand, Dublin 3",2,2,73.0,4384.0
479,280000,"365 Mourne Road, Drimnagh, Dublin 12",2,1,60.0,4667.0
480,695000,"30 Vale View Avenue, Cabinteely, Dublin 18",4,2,143.0,4860.0
481,425000,"36 Tivoli Terrace East, Dun Laoghaire, Co. Dublin",2,1,69.0,6159.0
482,1595000,"15 Waltham Terrace Blackrock, Blackrock, Co. Dublin",4,2,198.0,8056.0
483,610000,"64 St. Assams Park, Raheny, Dublin 5",3,2,106.0,5755.0
484,335000,"33 East Wall Road, East Wall, Dublin 3",3,1,75.0,4467.0
485,399950,"35 Belmayne Park North, Balgriffin, Belmayne",4,2,124.0,3225.0
486,330000,"40 Rosepark, Balrothery, Balbriggan, Co. Dublin",3,3,102.0,3235.0
487,250000,"51 Phibblestown House, Clonee, Dublin 15",2,2,73.0,3425.0
488,635000,"10 Diswellstown Park, Hamilton Park, Castleknock, Dublin 15",4,3,144.0,4410.0
489,470000,"20 Airpark House, Rathfarnham, Dublin 16",2,2,112.0,4196.0
490,550000,"21 Lansdowne Crescent, Ballsbridge, Dublin 4",2,1,68.0,8088.0
491,325000,"6 Belfry Close, Citywest Road, Citywest, Co. Dublin",3,3,108.0,3009.0
492,455000,"352 Cashel Road, Kimmage, Kimmage, Dublin 12",3,3,89.0,5112.0
493,1400000,"Off Market Listing, Mount Anville Road, Mount Merrion, Co. Dublin",4,2,188.0,7447.0
494,335000,"29 Mask Drive, Artane, Artane, Dublin 5",2,1,66.0,5076.0
495,595000,"194 Kimmage Road West, Kimmage, Dublin 12",3,2,146.0,4075.0
496,360000,"Apartment 35, The Atrium, The Steelworks, Dublin 1",2,2,60.0,6000.0
497,335000,"Apartment 2, Richmond Villas, Dublin 2",2,1,51.0,6569.0
498,345000,"64 Stannaway Road, Crumlin, Dublin 12",2,1,57.0,6053.0
499,380000,"Apt 1, Apt 1, 3 Proby Square, Blackrock, Co. Dublin",2,1,60.0,6333.0
500,395000,"16 Clanboy Road, Donnycarney, Dublin 5",2,1,62.0,6371.0
501,310000,"9 Dun Emer Glade, Lusk, Co. Dublin",3,3,118.0,2627.0
502,525000,"110 Nephin Road, Navan Road, Navan Road (D7), Dublin 7",3,1,110.0,4773.0
503,515000,"Apartment 86, Block A, Smithfield, Dublin 1",3,2,92.0,5598.0
504,325000,"Apartment 18, The Lighthouse, The Crescent, Malahide, Co. Dublin",1,1,56.0,5804.0
505,659000,"169 New Cabra Road, Cabra, Dublin 7",3,2,140.0,4707.0
506,800000,"Flat 1, 61 North Circular Road, Dublin 7",4,3,190.0,4211.0
507,520000,"2 Faulkners Terrace, Kilmainham, Kilmainham, Dublin 8",2,2,102.0,5098.0
508,545000,"Granuaile, 4A Brookstone Road, Baldoyle, Dublin 13",3,2,103.0,5291.0
509,895000,"13 Church Gardens, Rathmines, Dublin 6",2,3,125.0,7160.0
510,1500000,"2 Charleville Manor, Knocklyon, Dublin 16",5,6,369.0,4065.0
511,910000,"2 Beaverbrook, Donabate, Co. Dublin",5,3,194.0,4691.0
512,255000,"Apt 6 Kingscourt, Aughrim St, Dublin 7",1,1,43.0,5930.0
513,285000,"10 Ferns Road, Crumlin, Dublin 12",2,1,66.0,4318.0
514,195000,"Apartment 43, Walton Hall, Thornleigh Road, Swords, Co. Dublin",2,2,60.0,3250.0
515,275000,"53 McKelvey Avenue D11 C9P0, Finglas, Dublin 11",3,1,72.0,3819.0
516,199000,"Apartment 4, 3 Railway Road, Clongriffin, Dublin 13",1,1,50.0,3980.0
517,295000,"57 Viking Road, Arbour Hill, Stoneybatter, Dublin 7",2,1,55.0,5364.0
518,695000,"Apartment 16, Lansdowne Wood, Lansdowne Road, Ballsbridge, Dublin 4",2,2,103.0,6748.0
519,410000,"11 Berwick Crescent, Swords Manor, Swords, Co. Dublin",3,3,131.0,3130.0
520,475000,"137 Temple Gardens, Northwood, Santry, Dublin 9",3,2,136.0,3493.0
521,1295000,"Tír Na Nóg, 138 Howth Road, Howth, Dublin 13",4,2,211.0,6137.0
522,475000,"142 Alexandra Building, Adelaide Square, Whitefriar Street, Dublin 8",2,1,69.0,6884.0
523,295000,"21 Adare Green, Coolock, Dublin 17",2,1,74.0,3986.0
524,375000,"Apartment 9, Marlfield House, Cabinteely, Dublin 18",2,2,77.0,4870.0
525,400000,"4 Drynam Rise, Drynam Hall, Kinsealy, Co. Dublin",3,3,123.0,3252.0
526,540000,"13 Rollins Villas, Sallynoggin, Co. Dublin",3,2,93.0,5806.0
527,285000,"Apartment 7 Atrium Apartments, 30 Island Street, Christchurch, Dublin 8",2,1,60.0,4750.0
528,660000,"29 Sutton Lawns, Sutton, Dublin 13",4,2,136.0,4853.0
529,635000,"10 The Park, Skerries Rock, Skerries, Co. Dublin",4,3,125.0,5080.0
530,299000,"45 Balrothery Estate, Tallaght, Tallaght, Dublin 24",3,1,93.0,3215.0
531,320000,"Block C, 118 Castleforbes Sq, IFSC, Dublin 1",1,1,50.0,6400.0
532,240000,"19 Sundale Close, Tallaght, Dublin 24",3,1,81.0,2963.0
533,295000,"Apartment 4, Convent Lane, Dun Laoghaire, Co. Dublin",1,1,55.0,5364.0
534,940000,"111 Ard Na Mara, Malahide, Co. Dublin",4,2,129.0,7287.0
535,1100000,"1 Cranford, Terenure Road West, Dublin 6W",5,3,204.0,5392.0
536,385000,"Apartment 49, Cloonlara Square, Phoenix Park Racecourse, Castleknock, Dublin 15",2,2,86.0,4477.0
537,1350000,"74 Brighton Road, Rathgar, Rathgar, Dublin 6",3,1,162.0,8333.0
538,1150000,"33 Mountpleasant Avenue Lower, Rathmines, Ranelagh, Dublin 6",3,2,186.0,6183.0
539,300000,"13 Deerpark Green, Kiltipper Road, Tallaght, Dublin 24",3,3,102.0,2941.0
540,235000,"15 Westend Gate, Tallaght, Dublin 24",2,2,67.0,3507.0
541,325000,"134 The Belfry, Belarmine, Stepaside, Dublin 18",2,1,71.0,4577.0
542,650000,"78 Watson Park Killiney, Killiney, Co. Dublin",4,2,140.0,4643.0
543,495000,"2 All Saints Road, Raheny, Dublin 5",3,1,76.0,6513.0
544,475000,"14 Woodbine Drive, Raheny, Dublin 5",3,1,93.0,5108.0
545,285000,"Apt 99, Block 1, The Watermill, Raheny, Dublin 5",2,2,60.0,4750.0
546,249000,"36 Cherryfield Walk, Hartstown, D15Y5WX, Dublin 15",2,1,64.0,3891.0
547,750000,"16 Temple Hall, Mount St Annes, Milltown, Dublin 6",3,2,103.0,7282.0
548,360000,"41 Castleheath, Malahide, Co. Dublin",2,2,65.0,5538.0
549,875000,"15 Offington Drive, Sutton, Sutton, Dublin 13",5,2,164.0,5335.0
550,235000,"15 Westend Gate, Tallaght, Dublin 24",2,2,67.0,3507.0
551,495000,"61 Dowth Avenue, Cabra, Cabra, Dublin 7",3,2,74.0,6689.0
552,630000,"7 Carrick Court, Portmarnock, Co. Dublin",3,2,140.0,4500.0
553,495000,"Roseview, Hynestown, Newcastle, Co. Dublin",5,3,189.0,2619.0
554,295000,"Flemington Lane, Balbriggan, Co. Dublin",3,1,93.0,3172.0
555,490000,"175 Collinswood, Collins Avenue, Dublin 9",3,3,89.0,5506.0
556,279950,"7 Hunters Green, Hunters Wood, Ballycullen, Dublin 16",2,2,80.0,3499.0
557,349000,"35 St James Rd, Walkinstown, Dublin 12",3,2,120.0,2908.0
558,295000,"22 Liberty Court, Clanbrassil Street Lower, Dublin 8",1,1,54.0,5463.0
559,275000,"91 An Crannog, Rochestown Ave, Dun Laoghaire, Co. Dublin",2,1,64.0,4297.0
560,275000,"Apartment 3, 219 Clontarf Road, Clontarf, Dublin 3",1,1,44.0,6250.0
561,260000,"Apartment 31, Shackleton House, Archerswood, Clonee, Dublin 15",2,2,80.0,3250.0
562,230000,"Apartment 60, Deerpark Road, Kiltipper, Dublin 24",2,2,60.0,3833.0
563,500000,"20 Ridgewood Park, Swords, Co. Dublin",4,2,140.0,3571.0
564,250000,"Apartment 22, Turvey Woods, Donabate, Co. Dublin",2,1,60.0,4167.0
565,625000,"2 Rogerstown Court, South Shore Road, Rush, Co. Dublin",4,3,162.0,3858.0
566,280000,"14 Beau Park Mews, Clongriffin, Clongriffin, Dublin 13",2,1,57.0,4912.0
567,225000,"Apartment 20, Tallow Hall, Belgard Square, Dublin 24",2,2,78.0,2885.0
568,200000,"Apartment 13, Block A, The Tramyard, Inchicore, Dublin 8",1,1,41.0,4878.0
569,250000,"Apartment 189, The Spinnaker, Dublin 7",1,1,33.0,7576.0
570,420000,"44 Reuben Avenue, Rialto, Rialto, Dublin 8",2,1,87.0,4828.0
571,325000,"8 Clonmacnoise Road, Crumlin, Dublin 12",2,1,72.0,4514.0
572,245000,"1 The Iona, Prospect Hill, Finglas, D11X797, Dublin 11",2,2,75.0,3267.0
573,475000,"25 Linden Court, House 3, Grove Avenue, Blackrock, Co. Dublin",2,2,66.0,7197.0
574,795000,"119 Shrewsbury Park Ballsbridge Dublin 4, Ballsbridge, Dublin 4",3,2,128.0,6211.0
575,345000,"64 Cherry Avenue, Rivervalley, Swords, Co. Dublin",3,1,68.0,5074.0
576,750000,"55 Grace Park Road, Drumcondra, Dublin 9",3,2,115.0,6522.0
577,260000,"63 Muskerry Road, Ballyfermot, Ballyfermot, Dublin 10",2,1,56.0,4643.0
578,550000,"19 Usher Park, Knocksedan Demesne, Swords, Co. Dublin",4,3,146.0,3767.0
579,650000,"8 Woodley Road, Dun Laoghaire, Co. Dublin",3,1,148.0,4392.0
580,240000,"14 Allendale Green, Clonee, D15 Y5PD, Dublin 15",4,3,121.0,1983.0
581,350000,"8 Riversdale Grove, Terenure, D6W TD21, Dublin 6W",3,1,105.0,3333.0
582,195000,"18 The Gables, Clondalkin, D22 YD77, Dublin 22",2,1,54.0,3611.0
583,465000,"13 Heather Drive, Rathfarnham, Dublin 16",3,1,85.0,5471.0
584,775000,"142 Foxrock Park, Foxrock, Dublin 18",4,1,154.0,5032.0
585,220000,"24 Amberwood, Mulhuddart, Mulhuddart, Dublin 15",1,1,51.0,4314.0
586,359000,"23 Ballintyre Demesne, Ballinteer, Dublin 16",2,2,72.0,4986.0
587,340000,"9 Stonecroft, Shanganagh Road, Killiney, Co. Dublin",2,2,62.0,5484.0
588,4250000,"23 Clyde Road, Ballsbridge, Dublin 4",5,4,602.0,7060.0
589,380000,"16 Brookdale Avenue, Swords, Co. Dublin",3,1,107.0,3551.0
590,340000,"30 Whitechurch View, Rathfarnham, Dublin 16",3,1,78.0,4359.0
591,397000,"14 Harbour Court, George's Place, Dun Laoghaire, Co. Dublin",2,2,72.0,5514.0
592,425000,"14 Saint Domhnach's Well, Sutton, Sutton, Dublin 13",2,1,69.0,6159.0
593,285000,"Apartment 97 The Crannog, Granitefield Manor , Rochestown Avenue, Dun Laoghaire, Co. Dublin",2,2,70.0,4071.0
594,360000,"41 Meadowland Avenue, Mounttown, Dun Laoghaire, Co. Dublin",3,1,85.0,4235.0
595,485000,"11 Margaret Place, Bath Avenue, Sandymount, Dublin 4",3,1,80.0,6062.0
596,199500,"5 The Cornmill, Vauxhall Street, Balbriggan, Co. Dublin",2,1,71.0,2810.0
597,439000,"12 Church View, Clondalkin, Dublin 22",4,2,127.0,3457.0
598,215000,"Apartment 18 Deerpark Place, Kiltipper, Dublin 24",2,2,60.0,3583.0
599,250000,"27 Malton House, Custom House Square, IFSC, Dublin 1",1,1,40.0,6250.0
600,635000,"6 Obelisk Grove, St Augustines Park, Blackrock, Co. Dublin",3,3,92.0,6902.0
601,260000,"84 Trinity Square, Townsend Street, Dublin 2",1,1,50.0,5200.0
