,price,address,bedrooms,bathrooms,floor_area,district,neighbourhood,price_sqm
973,375000,"44 Ferns Road, Crumlin, Dublin 12",3,2,97.0,Dublin 12, Crumlin,3866.0
974,299950,"27 Windmill Avenue, Crumlin, Dublin 12",3,2,105.0,Dublin 12, Crumlin,2857.0
975,419950,"9 Melvin Road, Terenure, Dublin 6",2,1,68.0,Dublin 6, Terenure,6176.0
976,275000,"2 Palmerstown Square, Palmerstown, Dublin 20",3,2,80.0,Dublin 20, Palmerstown,3438.0
977,475000,"3 Beech Hall, Clay Farm, Leopardstown, Dublin 18",2,2,90.0,Dublin 18, Leopardstown,5278.0
978,375000,"40 Mountainview Drive, Churchtown, Dublin 14",4,1,90.0,Dublin 14, Churchtown,4167.0
979,475000,"61 Wood Dale Green, Ballycullen, Dublin 24",3,3,99.0,Dublin 24, Ballycullen,4798.0
980,525000,"182 Collins Avenue, Dublin 9",3,2,109.0,Dublin 9,182 Collins Avenue,4817.0
981,299000,"14 Saint Brendan's Park, Coolock, Coolock, Dublin 5",3,1,96.0,Dublin 5, Coolock,3115.0
982,375000,"Apartment 1, Collins Square, Dublin 7",2,2,60.0,Dublin 7, Collins Square,6250.0
983,875000,"6 Ballytore Road, Rathfarnham, Dublin 14",4,2,136.0,Dublin 14, Rathfarnham,6434.0
984,195000,"21 Marlfield Terrace, Tallaght, Tallaght, Dublin 24",2,1,58.0,Dublin 24, Tallaght,3362.0
985,300000,"Apartment 230 Block H , The Island, Martin's Row, Chapelizod, Dublin 20",2,1,53.0,Dublin 20, Chapelizod,5660.0
986,375000,"Apt 22, Apt 22, St. Annes, 6 Northbrook Road, Ranelagh, Dublin 6",1,1,49.0,Dublin 6, Ranelagh,7653.0
987,235000,"Apartment 7 Stewart Hall, Ryders Row, Capel Street North City Centre, Dublin 1",1,1,36.0,Dublin 1, Capel Street North City Centre,6528.0
988,325000,"28 Clancy Avenue, Finglas East, Finglas, Dublin 11",3,1,80.0,Dublin 11, Finglas,4062.0
989,375000,"14 Willow Park Crescent, Glasnevin, Dublin 11",3,1,79.0,Dublin 11, Glasnevin,4747.0
990,525000,"1 Chapelton, Hollystown, Hollystown, Dublin 15",4,4,180.0,Dublin 15, Hollystown,2917.0
991,315000,"8 Warrenstown Row, Blanchardstown, Blanchardstown, Dublin 15",3,2,94.0,Dublin 15, Blanchardstown,3351.0
992,975000,"14 Calderwood Road, Drumcondra, Dublin 9",3,1,122.0,Dublin 9, Drumcondra,7992.0
993,265000,"Apartment 99, Mayeston Court, Finglas, Dublin 11",3,2,86.0,Dublin 11, Finglas,3081.0
994,295000,"Apartment 31, Sarsfield Quay Apartments, Dublin 7",2,1,62.0,Dublin 7, Sarsfield Quay Apartments,4758.0
995,450000,"41 Annadale Drive, Whitehall, Marino, Dublin 3",3,1,112.0,Dublin 3, Marino,4018.0
996,575000,"22 Highland Avenue, Cabinteely, Dublin 18",3,1,98.0,Dublin 18, Cabinteely,5867.0
997,695000,"95 Barton Drive, Rathfarnham, Dublin 14",4,3,126.0,Dublin 14, Rathfarnham,5516.0
998,595000,"6 Stocking Wood Way, Rathfarnham, Dublin 16",4,4,145.0,Dublin 16, Rathfarnham,4103.0
999,305000,"23 Liberty Corner, Foley Street, Dublin 1",2,2,56.0,Dublin 1, Foley Street,5446.0
1000,495000,"23 Mulvey Park, Dundrum, Dundrum, Dublin 14",2,1,73.0,Dublin 14, Dundrum,6781.0
1001,895000,"2 Moyola Mews, Churchtown Road Lower, Churchtown, Dublin 14",3,3,151.0,Dublin 14, Churchtown,5927.0
1002,575000,"38 Meadowmount, Churchtown, Churchtown, Dublin 14",3,1,94.0,Dublin 14, Churchtown,6117.0
1003,450000,"313 Crumlin Road, Crumlin, Dublin 12",3,1,101.0,Dublin 12, Crumlin,4455.0
1004,295000,"12 Riverwood, Richmond Road, Drumcondra, Dublin 3",2,2,70.0,Dublin 3, Drumcondra,4214.0
1005,345000,"107 The Beech, Grange Hall, Ballinteer, Dublin 16",2,2,90.0,Dublin 16, Ballinteer,3833.0
1006,895000,"3 Seafield Drive, Booterstown, Co. Dublin",4,3,126.0,Blackrock, Booterstown,7103.0
1007,195000,"10 Brabazon House, Cork Street, Dublin 8",1,1,56.0,Dublin 8, Cork Street,3482.0
1008,350000,"223 Gracepark Manor, Drumcondra, Dublin 9",2,2,63.0,Dublin 9, Drumcondra,5556.0
1009,470000,"99 Belmont Park, Raheny, Dublin 5",3,2,108.0,Dublin 5, Raheny,4352.0
1010,450000,"26 Bramley View, Castleknock, Dublin 15",3,1,84.0,Dublin 15, Castleknock,5357.0
1011,1250000,"17 Oaklands Drive, Rathgar, Rathgar, Dublin 6",4,4,150.0,Dublin 6, Rathgar,8333.0
1012,850000,"2 Burrow Lane, Sutton, Dublin 13",3,3,127.0,Dublin 13, Sutton,6693.0
1013,395000,"6 Goldsmith Hall, Collegewood, Castleknock, Dublin 15",3,3,86.0,Dublin 15, Castleknock,4593.0
1014,1375000,"50 Rathdown Park, Terenure, Terenure, Dublin 6",5,3,215.0,Dublin 6, Terenure,6395.0
1015,165000,"Apartment 37, Elmfield Court, Ninth Lock Road, Clondalkin, Dublin 22",1,1,43.0,Dublin 22, Clondalkin,3837.0
1016,225000,"95 Kiltipper Gate, Tallaght, Kiltipper, Dublin 24",2,2,64.0,Dublin 24, Kiltipper,3516.0
1017,330000,"Apartment 46, The Elm, Parkview, Stepaside, Dublin 18",2,2,86.0,Dublin 18, Stepaside,3837.0
1018,735000,"44 South Park, Foxrock, Dublin 18",5,3,145.0,Dublin 18, Foxrock,5069.0
1019,185000,"Apartment 64, The Academy, Park West, Dublin 12",1,1,48.0,Dublin 12, Park West,3854.0
1020,1100000,"77 Parkmore Drive Terenure Dublin 6W, Terenure, Dublin 6",4,3,170.0,Dublin 6, Terenure,6471.0
1021,375000,"2 Arklow Street, Stoneybatter, Stoneybatter, Dublin 7",2,1,51.0,Dublin 7, Stoneybatter,7353.0
1022,595000,"86 Meadow Mount, Churchtown, Dublin 14",3,1,98.0,Dublin 14, Churchtown,6071.0
1023,575000,"Edel, 74 Dodder Park Road, Rathfarnham, Dublin 14",3,1,107.0,Dublin 14, Rathfarnham,5374.0
1024,695000,"17 Adelaide, Strand Road, Sandymount, Dublin 4",3,2,104.0,Dublin 4, Sandymount,6683.0
1025,299950,"24 Ash Street, The Liberties, Dublin 8",2,1,65.0,Dublin 8, The Liberties,4615.0
1026,455000,"64 Viking Road, Stoneybatter, Dublin 7",2,2,74.0,Dublin 7, Stoneybatter,6149.0
1027,295000,"Apartment 16, Tower Court, Saint John's Road, Sandymount, Dublin 4",1,1,43.0,Dublin 4, Sandymount,6860.0
1028,550000,"Apartment 401, Block B, The Hill, Clon Brugh, Sandyford, Dublin 18",2,3,180.0,Dublin 18, Sandyford,3056.0
1029,320000,"43 Briarfield Road, Kilbarrack, Dublin 5",3,1,96.0,Dublin 5, Kilbarrack,3333.0
1030,640000,"4 Templeroan Drive, Templeogue, Knocklyon, Dublin 16",4,2,135.0,Dublin 16, Knocklyon,4741.0
1031,875000,"Ard Na Gréine, Quarry Road, Rathmichael, Co. Dublin",3,1,97.0,Dublin 18, Rathmichael,9021.0
1032,495000,"48 Avondale Park, Raheny, Raheny, Dublin 5",3,1,84.0,Dublin 5, Raheny,5893.0
1033,775000,"2 The Avenue, Hazelbrook Square, Churchtown, Dublin 14",3,3,120.0,Dublin 14, Churchtown,6458.0
1034,495000,"60 The Cloisters Terenure Dublin 6W, Terenure, Dublin 6",3,1,100.0,Dublin 6, Terenure,4950.0
1035,675000,"8 Aughrim Villas Stoneybatter Dublin 7, Stoneybatter, Dublin 7",3,2,102.0,Dublin 7, Stoneybatter,6618.0
1036,425000,"46 Hunters Green, Hunters Wood, Ballycullen, Dublin 16",3,3,100.0,Dublin 16, Ballycullen,4250.0
1037,445000,"Apartment 16, The Elms, Blackrock, Co. Dublin",2,1,69.0,Blackrock, Blackrock,6449.0
1038,775000,"2 The Drive, Hazelbrook Square, Churchtown, Dublin 14",4,3,155.0,Dublin 14, Churchtown,5000.0
1039,795000,"38 Dodder Park Road, Rathfarnham, Dublin 14",5,2,142.0,Dublin 14, Rathfarnham,5599.0
1040,645000,"46 Abbey Road, Monkstown, Co. Dublin",3,1,100.0,Blackrock, Monkstown,6450.0
1041,375000,"110 St Gabriels Apt, Cabinteely, Dublin 18",2,1,76.0,Dublin 18, Cabinteely,4934.0
1042,1425000,"Chez Nous, 194 Upper Glenageary Road, Glenageary, Co. Dublin",6,4,297.0,Glenageary, Glenageary,4798.0
1043,750000,"20 Sycamore Lawn, Castleknock, Dublin 15",4,3,202.0,Dublin 15, Castleknock,3713.0
1044,245000,"111 Griffith Hall, Glandore Road, Drumcondra, Dublin 9",1,1,62.0,Dublin 9, Drumcondra,3952.0
1045,475000,"31 Shanowen Drive, Santry, Santry, Dublin 9",3,1,102.0,Dublin 9, Santry,4657.0
1046,275000,"9A Greencastle Avenue, Coolock, Dublin 5",3,2,90.0,Dublin 5, Coolock,3056.0
1047,1500000,"Kalimna, 23 St. Thomas Road, Mount Merrion, Co. Dublin",4,3,180.0,Blackrock, Mount Merrion,8333.0
1048,375000,"100 Bracken Hill, Blackglen Road, Sandyford, Dublin 18",3,2,95.0,Dublin 18, Sandyford,3947.0
1049,795000,"9 Rathmichael Road Rathmichael, Rathmichael, Co. Dublin",4,3,256.0,Dublin 18, Rathmichael,3105.0
1050,325000,"1 Marlay House, Taylors Hill, College Road, Rathfarnham, Dublin 16",2,2,74.0,Dublin 16, Rathfarnham,4392.0
1051,370000,"67 Alden Road, Sutton, Sutton, Dublin 13",3,1,80.0,Dublin 13, Sutton,4625.0
1052,495000,"Apartment 21, Adelaide Square, Dublin 8",2,2,89.0,Dublin 8, Adelaide Square,5562.0
1053,2950000,"Belmont House, Stoney Road Dundrum Dublin 14, Dundrum, Dublin 14",6,6,432.0,Dublin 14, Dundrum,6829.0
1054,625000,"5 Larkfield Place, Leopardstown, Dublin 18",3,3,116.0,Dublin 18, Leopardstown,5388.0
1055,385000,"31 Dakota Court, Royal Canal, Phibsborough, Dublin 7",2,2,68.0,Dublin 7, Phibsborough,5662.0
1056,585000,"40 Woodview, Mount Merrion Avenue, Blackrock, Co. Dublin",2,2,82.0,Blackrock, Blackrock,7134.0
1057,395000,"46 John Dillon Street, Dublin 8",2,2,67.0,Dublin 8,46 John Dillon Street,5896.0
1058,500000,"62 Home Villas, Donnybrook, Donnybrook, Dublin 4",3,1,62.0,Dublin 4, Donnybrook,8065.0
1059,950000,"3 Cairnfort, Stepaside, Dublin 18",4,3,200.0,Dublin 18, Stepaside,4750.0
1060,475000,"2 Derravaragh Road, Terenure, Dublin 6W",2,1,64.0,Dublin 6W, Terenure,7422.0
1061,395000,"15 Melvin Road, Terenure, Terenure, Dublin 6",3,2,70.0,Dublin 6, Terenure,5643.0
1062,450000,"6 Clarinda House, Clarinda Park West, Dun Laoghaire, Co. Dublin",2,1,71.0,Glenageary, Dun Laoghaire,6338.0
1063,675000,"38 Ballsbridge Gardens, Crampton Avenue, Ballsbridge, Dublin 4",2,2,94.0,Dublin 4, Ballsbridge,7181.0
1064,525000,"4 Oak Apple Green, Highfield Road, Rathgar, Dublin 6",2,1,61.0,Dublin 6, Rathgar,8607.0
1065,395000,"62 Botanic Hall, Addison Park, Glasnevin, Dublin 11",2,2,68.0,Dublin 11, Glasnevin,5809.0
1066,290000,"31 Hunters Avenue, Ballycullen, Ballycullen, Dublin 24",2,2,80.0,Dublin 24, Ballycullen,3625.0
1067,370000,"Apartment 322, Argyle, Custom House Harbour Apartments, IFSC, Dublin 1",2,2,52.0,Dublin 1, IFSC,7115.0
1068,650000,"14 Cherry Drive, Carpenterstown, Castleknock, Dublin 15",4,2,125.0,Dublin 15, Castleknock,5200.0
1069,350000,"Apartment 6, The Waterfront, Grand Canal Dock, Dublin 2",1,1,45.0,Dublin 2, Grand Canal Dock,7778.0
1070,595000,"16 Rory O'Connor Park, Dun Laoghaire, Co. Dublin",3,1,110.0,Glenageary, Dun Laoghaire,5409.0
1071,225000,"Apartment 40, Hazelgrove Court, Dublin 24",2,2,61.0,Dublin 24, Hazelgrove Court,3689.0
1072,260000,"171 Cruise Park Drive, Tyrellstown, Tyrrelstown, Dublin 15",2,2,80.0,Dublin 15, Tyrrelstown,3250.0
1073,299000,"Apartment 63, Cremorne, Greenmount Road, Dublin 6",1,1,58.0,Dublin 6, Greenmount Road,5155.0
1074,425000,"88 Beech Hill Drive, Donnybrook, Dublin 4",3,1,80.0,Dublin 4, Donnybrook,5312.0
1075,800000,"45 Hampton Court, Clontarf, Dublin 3",4,3,148.0,Dublin 3, Clontarf,5405.0
1076,475000,"99 Elm Mount Avenue, Beaumont, Dublin 9",3,2,114.0,Dublin 9, Beaumont,4167.0
1077,595000,"15 Woodlands Avenue, Glenageary, Co. Dublin",3,1,108.0,Glenageary, Glenageary,5509.0
1078,337500,"Apartment 15, The Ash, Parkview, Dublin 18",2,2,81.0,Dublin 18, Parkview,4167.0
1079,345000,"12 Saint Marys Terrace, Stoneybatter, Dublin 7",2,1,47.0,Dublin 7, Stoneybatter,7340.0
1080,895000,"42 Watson Road Killiney, Killiney, Co. Dublin",4,2,169.0,Glenageary, Killiney,5296.0
1081,285000,"8 The Oaks, Stradbrook Hill, Blackrock, Co. Dublin",1,1,40.0,Blackrock, Blackrock,7125.0
1082,465000,"217 Grace Park Heights, Drumcondra, Drumcondra, Dublin 3",3,1,106.0,Dublin 3, Drumcondra,4387.0
1083,775000,"188 Bloomfield Park, Donnybrook, Donnybrook, Dublin 4",2,2,85.0,Dublin 4, Donnybrook,9118.0
1084,595000,"Saint Jude's, 92 Nephin Road, Navan Road (D7), Dublin 7",3,2,130.0,Dublin 7, Navan Road (D7),4577.0
1085,950000,"47 The Drive, Cypress Downs, Templeogue, Dublin 6W",4,3,165.0,Dublin 6W, Templeogue,5758.0
1086,340000,"Apartment 136, Block 4, Custom Hall, Dublin 1",2,1,62.0,Dublin 1, Custom Hall,5484.0
1087,595000,"50 Prospect View, Stocking Lane, Dublin 16",4,2,115.0,Dublin 16, Stocking Lane,5174.0
1088,425000,"156 Collins Ave East, Killester, Dublin 5",3,1,84.0,Dublin 5, Killester,5060.0
1089,400000,"47 Newbury Avenue, Clonshaugh, Clonshaugh, Dublin 17",3,3,128.0,Dublin 17, Clonshaugh,3125.0
1090,345000,"4 Belarmine Vale, Stepaside, Dublin 18",2,2,75.0,Dublin 18, Stepaside,4600.0
1091,435000,"12 Casino Park, Marino, Dublin 3",3,1,80.0,Dublin 3, Marino,5438.0
1092,1250000,"3 Brookwood, Castleknock, Dublin 15",5,4,200.0,Dublin 15, Castleknock,6250.0
1093,220000,"Apartment 5, 33 Main Street, Clongriffin, Dublin 13",1,1,56.0,Dublin 13, Clongriffin,3929.0
1094,430000,"12 Templeroan Green, Rathfarnham, Dublin 14",3,2,85.0,Dublin 14, Rathfarnham,5059.0
1095,275000,"12 Westbourne Avenue, Clondalkin, Dublin 22",3,1,84.0,Dublin 22, Clondalkin,3274.0
1096,435000,"199 Shanowen Road, Santry, Santry, Dublin 9",3,2,90.0,Dublin 9, Santry,4833.0
1097,995000,"36 Brighton Avenue Foxrock Dublin 18, Foxrock, Dublin 18",4,4,278.0,Dublin 18, Foxrock,3579.0
1098,695000,"13 St. Vincents Park Blackrock, Blackrock, Co. Dublin",3,1,127.0,Blackrock, Blackrock,5472.0
1099,625000,"202 Ballyroan Road, Rathfarnham, Rathfarnham, Dublin 14",3,2,112.0,Dublin 14, Rathfarnham,5580.0
1100,2500000,"18 Saint John's Road, Sandymount, Dublin 4",4,4,310.0,Dublin 4, Sandymount,8065.0
1101,375000,"50 Clonsilla Road, Blanchardstown, Dublin 15",2,1,83.0,Dublin 15, Blanchardstown,4518.0
1102,825000,"118 Trees Road Upper, Mount Merrion, Co. Dublin",3,2,126.0,Blackrock, Mount Merrion,6548.0
1103,925000,"40 Morehampton Terrace, Donnybrook, Donnybrook, Dublin 4",3,2,98.0,Dublin 4, Donnybrook,9439.0
1104,1900000,"2 Nashville Park, Howth, Dublin 13",5,4,320.0,Dublin 13, Howth,5938.0
1105,285000,"6 Mount Eustace Walk, Tyrrelstown, Dublin 15",3,2,83.0,Dublin 15, Tyrrelstown,3434.0
1106,350000,"2 Walnut Avenue, Kingswood, Tallaght, Dublin 24",3,1,94.0,Dublin 24, Tallaght,3723.0
1107,425000,"26 Rathborne Place, Ashtown, Ashtown, Dublin 15",3,3,125.0,Dublin 15, Ashtown,3400.0
1108,825000,"13 Anne Devlin Road, Rathfarnham, Dublin 14",4,2,142.0,Dublin 14, Rathfarnham,5810.0
1109,895000,"11 Arran Road Drumcondra Dublin 9, Drumcondra, Dublin 9",3,2,140.0,Dublin 9, Drumcondra,6393.0
1110,415000,"1 Hunters Lane, Hunters Wood, Ballycullen, Dublin 24",3,3,92.0,Dublin 24, Ballycullen,4511.0
1111,625000,"69 Grianan Fidh, Aiken's Village, Sandyford, Dublin 18",4,4,136.0,Dublin 18, Sandyford,4596.0
1112,1350000,"Windshear, Avoca Avenue, Blackrock, Co. Dublin",3,2,176.0,Blackrock, Blackrock,7670.0
1113,545000,"20 Park Drive Green, Castleknock, Dublin 15",3,2,87.0,Dublin 15, Castleknock,6264.0
1114,650000,"Apartment 107, Shrewsbury Park, Ballsbridge, Dublin 4",2,2,88.0,Dublin 4, Ballsbridge,7386.0
1115,600000,"46 Grace Park Close, Grace Park Wood, Drumcondra, Dublin 9",3,3,107.0,Dublin 9, Drumcondra,5607.0
1116,3500000,"Speranza, 75 Leeson Street Upper, Dublin 4",4,3,381.0,Dublin 4, 75 Leeson Street Upper,9186.0
1117,660000,"258 Sutton Park, Sutton, Sutton, Dublin 13",4,2,125.0,Dublin 13, Sutton,5280.0
1118,355000,"15 Thor Place, Stoneybatter, Dublin 7",2,1,47.0,Dublin 7, Stoneybatter,7553.0
1119,490000,"12A Pinewood Crescent, Glasnevin, Dublin 11",3,3,135.0,Dublin 11, Glasnevin,3630.0
1120,475000,"16 Cromwellsfort Road, Walkinstown, Dublin 12",4,2,114.0,Dublin 12, Walkinstown,4167.0
1121,2500000,"57 Charleston Road, Ranelagh, Dublin 6",4,5,279.0,Dublin 6, Ranelagh,8961.0
1122,745000,"120 Braemor Road Churchtown Dublin 14, Churchtown, Dublin 14",3,2,152.0,Dublin 14, Churchtown,4901.0
1123,395000,"Apartment 55, Boden Heath, Rathfarnham, Dublin 14",2,2,77.0,Dublin 14, Rathfarnham,5130.0
1124,975000,"1-4 Mountain View Mews, Mountainview Avenue, Harold's Cross, Dublin 6",3,3,132.0,Dublin 6, Harold's Cross,7386.0
1125,575000,"56 Power's Court, Off Lower Mount Street, Dublin 2",3,1,84.0,Dublin 2, Off Lower Mount Street,6845.0
1126,535000,"1 Cherryfield Road, Walkinstown, Dublin 12",4,2,143.0,Dublin 12, Walkinstown,3741.0
1127,550000,"8 Frankfort Court, Dundrum, Dublin 14",3,3,97.0,Dublin 14, Dundrum,5670.0
1128,845000,"Penthouse 12, House 8, Linden Court, Grove Avenue, Blackrock, Co. Dublin",3,2,197.0,Blackrock, Blackrock,4289.0
1129,625000,"72 Dodder Park Road, Rathfarnham, Dublin 14",3,1,109.0,Dublin 14, Rathfarnham,5734.0
1130,288000,"Apartment 25, Tolka Vale, Glasnevin, Dublin 11",2,2,74.0,Dublin 11, Glasnevin,3892.0
1131,190000,"Apartment 19, Rath Geal, Clondalkin, Dublin 22",2,2,63.0,Dublin 22, Clondalkin,3016.0
1132,498000,"660 Ballycullen Road, Knocklyon, Ballycullen, Dublin 16",3,3,112.0,Dublin 16, Ballycullen,4446.0
1133,445000,"7 Dodder Court, Dodder Valley Park, Firhouse, Dublin 24",3,2,95.0,Dublin 24, Firhouse,4684.0
1134,340000,"4 Cooley Road, Drimnagh, Drimnagh, Dublin 12",3,1,87.0,Dublin 12, Drimnagh,3908.0
1135,495000,"32 Crannagh Castle, Crannagh Road, Rathfarnham, Dublin 14",2,2,85.0,Dublin 14, Rathfarnham,5824.0
1136,260000,"Apartment 17, Amberwood, Mulhuddart, Dublin 15",2,2,70.0,Dublin 15, Mulhuddart,3714.0
1137,475000,"3 Lorcan Road, Santry, Santry, Dublin 9",3,3,100.0,Dublin 9, Santry,4750.0
1138,595000,"208 Kimmage Road Lower, Kimmage, Dublin 12",4,2,113.0,Dublin 12, Kimmage,5265.0
1139,399000,"193 Elm Mount Avenue, Beaumont, Beaumont, Dublin 9",3,2,91.0,Dublin 9, Beaumont,4385.0
1140,245000,"Apartment 70, College View, Ballymun, Dublin 9",2,2,60.0,Dublin 9, Ballymun,4083.0
1141,225000,"Apartment 120, Exchange Hall, The Exchange, Tallaght, Dublin 24",2,2,61.0,Dublin 24, Tallaght,3689.0
1142,365000,"65 Brookhaven Drive, Blanchardstown, Dublin 15",3,2,125.0,Dublin 15, Blanchardstown,2920.0
1143,795000,"10 Wesley Road, Rathgar, Rathgar, Dublin 6",3,2,115.0,Dublin 6, Rathgar,6913.0
1144,395000,"1 College Mews, 182 Clonliffe Road, Drumcondra, Dublin 3",3,1,78.0,Dublin 3, Drumcondra,5064.0
1145,350000,"Apartment 23, The Clayton, The Gasworks, Dublin 4",1,1,50.0,Dublin 4, The Gasworks,7000.0
1147,385000,"35 Monastery Crescent, Clondalkin, Clondalkin, Dublin 22",4,2,112.0,Dublin 22, Clondalkin,3438.0
1148,460000,"7 Beaufield Manor, Woodlands Avenue, Stillorgan, Co. Dublin",2,1,62.0,Blackrock, Stillorgan,7419.0
1149,215000,"85 Cedar Brook Walk, Cherry Orchard, Cherry Orchard, Dublin 22",2,2,70.0,Dublin 22, Cherry Orchard,3071.0
1150,595000,"9 Rathmore Villas, Terenure, Dublin 6",3,2,97.0,Dublin 6, Terenure,6134.0
1151,475000,"Genazzano, 25 Meadow View, Churchtown, Dublin 14",3,1,89.0,Dublin 14, Churchtown,5337.0
1152,3500000,"Serena, Brighton Road Foxrock Dublin 18, Foxrock, Dublin 18",5,6,435.0,Dublin 18, Foxrock,8046.0
1153,625000,"11 Ballyroan Road, Templeogue, Dublin 16",3,2,148.0,Dublin 16, Templeogue,4223.0
1154,380000,"24 Shanliss Grove, Dublin 9",3,1,93.0,Dublin 9,24 Shanliss Grove,4086.0
1155,475000,"30 Watermill Drive, Raheny, Dublin 5",3,2,110.0,Dublin 5, Raheny,4318.0
1156,285000,"Apartment 102, Abberley Square, Belgard Road, Tallaght, Dublin 24",3,2,89.0,Dublin 24, Tallaght,3202.0
1157,995000,"1 Iveragh Court, Ballsbridge, Dublin 4",4,3,129.0,Dublin 4, Ballsbridge,7713.0
1158,495000,"Apartment 29, Block 1, Harcourt Green, Dublin 2",3,2,85.0,Dublin 2, Harcourt Green,5824.0
1159,1800000,"Woodmancote, Killiney Hill Road, Killiney, Co. Dublin",4,4,251.0,Glenageary, Killiney,7171.0
1160,499950,"20 New Ireland Road, Rialto, Rialto, Dublin 8",3,1,85.0,Dublin 8, Rialto,5882.0
1161,335000,"14 Windmill Square, Clonsilla, Dublin 15",3,3,110.0,Dublin 15, Clonsilla,3045.0
1162,595000,"25 De Courcey Square, Glasnevin, Dublin 9",3,2,124.0,Dublin 9, Glasnevin,4798.0
1163,625000,"17 Shandon Park, Phibsborough, Dublin 7",3,1,96.0,Dublin 7, Phibsborough,6510.0
1164,269950,"Apartment 46, Norseman Court, Stoneybatter, Dublin 7",1,1,65.0,Dublin 7, Stoneybatter,4153.0
1165,335000,"Apartment 24, Block B, Bellevue, Islandbridge, Dublin 8",2,1,64.0,Dublin 8, Islandbridge,5234.0
1166,395000,"26 Beneavin Park, Glasnevin, Glasnevin, Dublin 11",3,1,89.0,Dublin 11, Glasnevin,4438.0
1167,600000,"Apartment 511, Longboat Quay South Apartments, Grand Canal Dock, Dublin 2",2,2,70.0,Dublin 2, Grand Canal Dock,8571.0
1168,595000,"27 Inishmaan Road, Whitehall, Whitehall, Dublin 9",3,1,85.0,Dublin 9, Whitehall,7000.0
1169,375000,"20 Elgin House, Ballsbridge Court, Serpentine Avenue, Ballsbridge, Dublin 4",2,1,62.0,Dublin 4, Ballsbridge,6048.0
1170,349000,"8 Huntstown Close, Clonsilla, Clonsilla, Dublin 15",4,2,106.0,Dublin 15, Clonsilla,3292.0
1171,315000,"17 Raheen Crescent, Tallaght, Tallaght, Dublin 24",3,1,92.0,Dublin 24, Tallaght,3424.0
1172,285000,"Flat 7, 49 Blessington Street, Phibsborough, Dublin 7",2,1,46.0,Dublin 7, Phibsborough,6196.0
1173,375000,"60 Mountain View Drive, Churchtown, Dublin 14",4,1,79.0,Dublin 14, Churchtown,4747.0
1174,505000,"5 Woodstown Rise, Knocklyon, Knocklyon, Dublin 16",4,3,121.0,Dublin 16, Knocklyon,4174.0
1175,450000,"22 Old Court Cottages, Old Court Road, Ballycullen, Dublin 24",3,1,74.0,Dublin 24, Ballycullen,6081.0
1176,285000,"41 Old Court Lodge, Old Court, Firhouse, Dublin 24",2,1,62.0,Dublin 24, Firhouse,4597.0
1177,395000,"1 Hanover Square, Dublin 8",2,2,78.0,Dublin 8,1 Hanover Square,5064.0
1178,650000,"156 Botanic Avenue, Glasnevin, Dublin 9",3,2,94.0,Dublin 9, Glasnevin,6915.0
1179,775000,"9 Beechwood Court, Stillorgan, Co. Dublin",4,3,152.0,Blackrock, Stillorgan,5099.0
1180,295000,"8 Saint Jarlath Road, Cabra, Cabra, Dublin 7",2,1,67.0,Dublin 7, Cabra,4403.0
1181,325000,"154 Kilworth Road, Drimnagh, Drimnagh, Dublin 12",2,1,65.0,Dublin 12, Drimnagh,5000.0
1182,375000,"23 The Beeches, Abberley, Killiney, Co. Dublin",2,1,74.0,Glenageary, Killiney,5068.0
1183,950000,"65 Offington Avenue, Sutton, Sutton, Dublin 13",5,2,203.0,Dublin 13, Sutton,4680.0
1184,225000,"Apartment 36, Boyne Court, Harold's Cross, Dublin 6",1,1,45.0,Dublin 6, Harold's Cross,5000.0
1185,415000,"3 Beechfield Close, Walkinstown, Walkinstown, Dublin 12",3,2,94.0,Dublin 12, Walkinstown,4415.0
1186,525000,"93 Donnybrook Manor, Dublin 4",2,1,65.0,Dublin 4,93 Donnybrook Manor,8077.0
1187,525000,"19 Roselawn Grove, Castleknock, Dublin 15",4,2,115.0,Dublin 15, Castleknock,4565.0
1188,495000,"201 Ballyboden Road Rathfarnham Dublin 16, Rathfarnham, Dublin 16",3,1,139.0,Dublin 16, Rathfarnham,3561.0
1189,650000,"1 Dodderbrook Wood, Ballycullen, Dublin 16",4,4,154.0,Dublin 16, Ballycullen,4221.0
1190,375000,"32 Knocklyon Gate, Woodstown Village, Dublin 16",3,2,104.0,Dublin 16, Woodstown Village,3606.0
1191,380000,"Apartment 81, East Courtyard, Tullyvale, Cabinteely, Dublin 18",3,2,90.0,Dublin 18, Cabinteely,4222.0
1192,370000,"4 Ballintyre Square, Ballinteer, Ballinteer, Dublin 16",2,2,75.0,Dublin 16, Ballinteer,4933.0
