,price,address,bedrooms,bathrooms,floor_area
2333,"€695,000 ","18 Merton Avenue, South Circular Road, Dublin 8",4 Bed,1 Bath,152 m²
2334,"€265,000 ","Apartment 5, Old Castle View, Kilgobbin Road, Sandyford, Dublin 18",2 Bed,2 Bath,62 m²
2335,"€1,295,000 ","Langara Lodge, Lower Glenageary Road, Glenageary, Co. Dublin",3 Bed,3 Bath,167 m²
2336,"€260,000 ","325 Killinarden Estate, Tallaght, Tallaght, Dublin 24",3 Bed,1 Bath,93 m²
2337,"€920,000 ","Estherfield, Rathbeale Road, Swords, Co. Dublin",5 Bed,3 Bath,180 m²
2338,"€420,000 ","22 Charnwood Court, Clonsilla, Dublin 15",3 Bed,3 Bath,106 m²
2339,"€695,000 ","29 Anne Devlin Road, Rathfarnham, Dublin 14",4 Bed,2 Bath,165 m²
2340,"€525,000 ","45 Brookwood Crescent, Artane, Dublin 5",3 Bed,2 Bath,143 m²
2341,"€895,000 ","Sanmartine, 664 Howth Road, Raheny, Dublin 5",4 Bed,2 Bath,143 m²
2342,"€325,000 ","Apartment 52, Block A, Lymewood Mews, Northwood, Santry, Dublin 9",2 Bed,2 Bath,85 m²
2343,"€1,595,000 ","17 Sandymount Green, Sandymount, Dublin 4",5 Bed,2 Bath,202 m²
2344,"€595,000 ","63B Garville Lane, Rathgar, Rathgar, Dublin 6",3 Bed,3 Bath,83 m²
2345,"€3,750,000 ","Ingleside, Brennanstown Rd, Foxrock, Dublin 18",5 Bed,4 Bath,415 m²
2346,"€395,000 ","114 Philomena Terrace, Stella Gardens, Irishtown, Dublin 4",2 Bed,1 Bath,68 m²
2347,"€325,000 ","29 Boroimhe Hawthorns, Swords, Co. Dublin",3 Bed,3 Bath,106 m²
2348,"€375,000 ","68 Shanard Avenue, Santry, Santry, Dublin 9",3 Bed,2 Bath,90 m²
2349,"€1,800,000 ","Ambleside, 9 Green Park, Rathgar, Dublin 14",5 Bed,2 Bath,230 m²
2350,"€299,950 ","Apartment 10, Weir House, Richmond Road, Drumcondra, Dublin 3",2 Bed,2 Bath,79 m²
2351,"€395,000 ","36 Castle Park, Swords, Co. Dublin",3 Bed,3 Bath,102 m²
2352,"€525,000 ","29 Glasilawn Road, Glasnevin, Glasnevin, Dublin 11",3 Bed,1 Bath,110 m²
2353,"€675,000 ","65 Terenure Road North, Terenure, Dublin 6W",3 Bed,2 Bath,90 m²
2354,"€595,000 ","Apt 3, 40 Baggot Street Upper, Ballsbridge, Dublin 4",2 Bed,2 Bath,108 m²
2355,"€395,000 ","78 Tolka Road, Drumcondra, Dublin 3",4 Bed,2 Bath,91 m²
2356,"€1,950,000 ","Inglewood 10 Temple Road Dartry Dublin 6, Dartry, Dublin 6",4 Bed,2 Bath,162 m²
2357,"€285,000 ","57 Cherrywood Drive, Clondalkin, Clondalkin, Dublin 22",3 Bed,1 Bath,74 m²
2358,"€199,000 ","14B Prospect Road, Glasnevin, Dublin 9",1 Bed,1 Bath,38 m²
2359,"€1,750,000 ","Coolvally, Abingdon Park, Shanganagh Road, Shankill, Dublin 18",4 Bed,4 Bath,225 m²
2360,"€370,000 ","16 Fairways, Donabate, Co. Dublin",3 Bed,2 Bath,95 m²
2361,"€725,000 ","`Salpine`, Ballyboughal, Co. Dublin",4 Bed,3 Bath,188 m²
2362,"€535,000 ","17 St. Patricks Park, Blanchardstown, Dublin 15",5 Bed,2 Bath,145 m²
2363,Price on Application ,"Treo, Churchtown Road Upper, Churchtown, Dublin 14",3 Bed,1 Bath,113 m²
2364,"€895,000 ","Robin Hill 9 Watson Road Killiney, Killiney, Co. Dublin",4 Bed,3 Bath,195 m²
2365,"€995,000 ","12 Saint Margaret's Park, Malahide, Co. Dublin",3 Bed,2 Bath,136 m²
2366,"€545,000 ","19 Grenville, 19 Grenville, 111 Rathgar Road, Rathgar, Dublin 6",3 Bed,2 Bath,109 m²
2367,"€695,000 ","80 Dale Road, Stillorgan, Co. Dublin",3 Bed,2 Bath,102 m²
2368,"€825,000 ","105 Drumnigh Wood, Portmarnock, Co. Dublin",4 Bed,3 Bath,160 m²
2369,"€450,000 ","42 Chanel Avenue, Artane, Artane, Dublin 5",3 Bed,1 Bath,98 m²
2370,"€1,095,000 ","60 Knocknashee, Goatstown, Goatstown, Dublin 14",4 Bed,3 Bath,154 m²
2371,Price on Application ,"Apartment 9, Block 3, Ballisk Court, Donabate, Co. Dublin",3 Bed,2 Bath,77 m²
2372,"€895,000 ","Watergate, Rath Lane, Swords, Co. Dublin",6 Bed,7 Bath,411 m²
2373,"€895,000 ","Watergate, Rath Lane, Swords, Co. Dublin",6 Bed,7 Bath,411 m²
2374,"€425,000 ","46 Mountjoy Street, North Circular Road, Dublin 7",3 Bed,2 Bath,93 m²
2375,"€585,000 ","12 Marlfield House, Cabinteely, Dublin 18",3 Bed,2 Bath,136 m²
2376,"€775,000 ","79 Salthill Apartments, Monkstown, Co. Dublin",2 Bed,2 Bath,88 m²
2377,"€480,000 ","120 Adelaide Square, Whitefriar Street, Dublin 2",2 Bed,1 Bath,77 m²
2378,"€595,000 ","4 Blackberry Lane, Rathmines, Rathmines, Dublin 6",3 Bed,2 Bath,102 m²
2379,"€220,000 ","Apartment 45, Manor Hall, Dublin 8",1 Bed,1 Bath,42 m²
2380,"€650,000 ","20 Verville Court, Clontarf, Dublin 3",2 Bed,2 Bath,128 m²
2381,"€340,000 ","81 Knockmaree, Chapelizod, Dublin 20",3 Bed,2 Bath,88 m²
2382,"€399,000 ","33 Brian Boru Ave, Clontarf, Dublin 3",2 Bed,2 Bath,81 m²
2383,"€430,000 ","368 BLOCK 21B, Marina Village, Malahide, Co. Dublin",2 Bed,1 Bath,70 m²
2384,"€475,000 ","44 Cloncurry House, Spencer Dock, Dublin 1",2 Bed,2 Bath,90 m²
2385,"€3,900,000 ","Meadowfield, Swords Road, Malahide, Co. Dublin",5 Bed,2 Bath,240 m²
2386,"€345,000 ","25 Muileann Close, Kinsealy, Kinsealy, Co. Dublin",2 Bed,3 Bath,101 m²
2387,"€645,000 ","155 Wainsfort Road, Terenure, Dublin 6",4 Bed,2 Bath,145 m²
2388,"€1,345,000 ","32 Mountain View Road, Ranelagh, Dublin 6",4 Bed,2 Bath,172 m²
2389,"€550,000 ","34 Mc, Cabe Villas, Booterstown Avenue, Blackrock, Co. Dublin",2 Bed,1 Bath,70 m²
2390,"€1,350,000 ","2A Durham Road, Sandymount, Dublin 4",4 Bed,2 Bath,133 m²
2391,"€475,000 ","31 Santry Close, Santry, Dublin 9",3 Bed,1 Bath,151 m²
2392,"€5,950,000 ","Mulberry, 27 Ailesbury Road, Ballsbridge, Dublin 4",5 Bed,3 Bath,462 m²
2393,"€1,495,000 ","Taormina 43 Silchester Road Glenageary, Glenageary, Co. Dublin",4 Bed,3 Bath,206 m²
2394,"€495,000 ","2 Dodderbrook Dale, Ballycullen, Dublin 16",3 Bed,1 Bath,130 m²
2395,"€350,000 ","Apartment 316, Mother Teresa House, Loreto Abbey, Rathfarnham, Dublin 14",2 Bed,1 Bath,72 m²
2396,"€260,000 ","76 Hillbrook Woods, Blanchardstown, Blanchardstown, Dublin 15",2 Bed,2 Bath,64 m²
2397,"€295,000 ","79 Waterside Court, Swords Road, Malahide, Co. Dublin",2 Bed,1 Bath,56 m²
2398,"€200,000 ","68 Castlemill, Balbriggan, Co. Dublin",2 Bed,2 Bath,69 m²
2399,"€435,000 ","30 Southmede, Ballinteer Road, Dundrum, Dublin 16",2 Bed,2 Bath,76 m²
2400,"€350,000 ","47 Cameron Square, Kilmainham, Dublin 8",2 Bed,1 Bath,75 m²
2401,"€395,000 ","Apt 6 Rochdale, Claremont Avenue, Honeypark, Dun Laoghaire, Co. Dublin",2 Bed,1 Bath,71 m²
2402,"€795,000 ","13 Marine Court, Sandycove, Co. Dublin",4 Bed,2 Bath,128 m²
2403,"€825,000 ","Hazel Lodge 43A Hazelbrook Drive, Terenure, Dublin 6",3 Bed,2 Bath,106 m²
2404,"€375,000 ","Apartment 26, Longford House, Dublin 1",2 Bed,1 Bath,59 m²
2405,"€182,000 ","6 Brackenwood Drive, Balbriggan, Co. Dublin",2 Bed,1 Bath,57 m²
2406,"€795,000 ","62 Richmond Park, Monkstown, Co. Dublin",3 Bed,2 Bath,108 m²
2407,"€1,090,000 ","4 Avoca Park, Blackrock, Co. Dublin",3 Bed,2 Bath,104 m²
2408,"€2,750,000 ","Rathgar House, Bushy Park Road, Rathgar, Dublin 6",4 Bed,5 Bath,286 m²
2409,"€795,000 ","35 Greenmount Road, Terenure, Terenure, Dublin 6",4 Bed,3 Bath,152 m²
2410,"€395,000 ","60 Palmer Park, Rathfarnham, Dublin 16",3 Bed,2 Bath,85 m²
2411,"€1,350,000 ","44 Hannaville Park, Terenure, Terenure, Dublin 6",5 Bed,2 Bath,193 m²
2412,"€495,000 ","51 St Patrick's Crescent, Monkstown, Co. Dublin",3 Bed,2 Bath,63 m²
2413,"€295,000 ","210 Bracken Hill, Blackglen, Sandyford, Dublin 18",2 Bed,2 Bath,60 m²
2414,"€265,000 ","3 Deanstown Drive, Finglas West, Finglas, Dublin 11",3 Bed,1 Bath,102 m²
2415,"€560,000 ","77 Raheny Road, Raheny, Dublin 5",4 Bed,3 Bath,155 m²
2416,"€575,000 ","25A Meadow Park Avenue, Churchtown, Churchtown, Dublin 14",3 Bed,2 Bath,132 m²
2417,"€359,000 ","17 Lohunda Dale, Clonsilla, Dublin 15",3 Bed,2 Bath,107 m²
2418,"€450,000 ","75 The Elms, Mount Merrion Avenue, Blackrock, Co. Dublin",2 Bed,1 Bath,60 m²
2419,"€580,000 ","255 Swords Road, Whitehall, Santry, Dublin 9",4 Bed,2 Bath,140 m²
2420,"€450,000 ","44A Mountjoy Street, Phibsborough, Dublin 7",2 Bed,1 Bath,94 m²
2421,"€399,000 ","7 Belville Court, Johnstown Road, Cabinteely, Dublin 18",2 Bed,2 Bath,67 m²
2422,"€695,000 ","12 Willow Glen, Glenamuck Road, Carrickmines, Dublin 18",4 Bed,4 Bath,156 m²
2423,"€975,000 ","15 The Granary, Distillery Lofts, Drumcondra, Dublin 3",3 Bed,4 Bath,330 m²
2424,"€245,000 ","Apartment 92, Holywell Park, Swords, Co. Dublin",2 Bed,1 Bath,54 m²
2425,"€450,000 ","Apartment 14, Donnybrook Green, Donnybrook, Dublin 4",2 Bed,1 Bath,60 m²
2426,"€995,000 ","Lumini, 137A Avondale Road, Killiney, Co. Dublin",5 Bed,3 Bath,220 m²
2427,"€595,000 ","111 Nephin Road, Cabra, Dublin 7",4 Bed,2 Bath,148 m²
2428,"€495,000 ","24 Muckross Green, Perrystown, Perrystown, Dublin 12",3 Bed,1 Bath,97 m²
2429,"€895,000 ","Orchard House, Oldtown, Co. Dublin",4 Bed,3 Bath,196 m²
2430,"€495,000 ","12 Knockmeenagh Road, Clondalkin, Clondalkin, Dublin 22",2 Bed,1 Bath,47 m²
2431,"€1,395,000 ","3 Traverslea Close, Glenageary Road Lower, Glenageary, Co. Dublin",3 Bed,3 Bath,218 m²
2432,"€665,000 ","16 Cypress Park, Templeogue, Dublin 16",4 Bed,2 Bath,171 m²
2433,"€450,000 ","80 Grange Road, Baldoyle, Dublin 13",4 Bed,3 Bath,144 m²
2434,"€260,000 ","19 Dakota Court, Royal Canal Bank, Phibsborough, Dublin 7",1 Bed,1 Bath,46 m²
2435,"€295,000 ","34 The Gallery, Donabate, Co. Dublin",2 Bed,2 Bath,60 m²
2436,"€278,000 ","16 Hampton Woods, Balbriggan, Co. Dublin",3 Bed,2 Bath,85 m²
2437,"€389,500 ","66 Balruddery Woods, Balrothery, Co. Dublin",3 Bed,2 Bath,98 m²
2438,"€1,250,000 ","10 Saggart Lakes, Saggart, Co. Dublin",4 Bed,4 Bath,350 m²
2439,"€249,000 ","97 Carrigmore Crescent, Citywest, Co. Dublin",3 Bed,2 Bath,100 m²
2440,"€975,000 ","12 Grove Lawn, Blackrock, Co. Dublin",5 Bed,1 Bath,173 m²
2441,"€775,000 ","28 Glenomena Grove, Booterstown, Co. Dublin",4 Bed,2 Bath,127 m²
2442,"€300,000 ","290 Clonard Road, Crumlin, Crumlin, Dublin 12",2 Bed,1 Bath,70 m²
2443,"€795,000 ","7 Aughrim Villas Stoneybatter Dublin 7, Stoneybatter, Dublin 7",2 Bed,1 Bath,140 m²
2444,"€320,000 ","34 Saint Domhnach's Well, Sutton, Sutton, Dublin 13",2 Bed,1 Bath,52 m²
2445,"€895,000 ","16 Charleville Road, Phibsborough, Dublin 7",3 Bed,2 Bath,170 m²
2446,"€275,000 ","27 Grange View Road, Clondalkin, Clondalkin, Dublin 22",3 Bed,2 Bath,85 m²
2447,"€360,000 ","2 Oak View, Santry, Santry, Dublin 9",3 Bed,2 Bath,76 m²
2448,"€945,000 ","20 Wellington Street, Dun Laoghaire, Co. Dublin",4 Bed,3 Bath,146 m²
2449,"€745,000 ","21 Ballintyre Downs Ballinteer Dublin 16, Ballinteer, Dublin 16",4 Bed,3 Bath,146 m²
2450,"€475,000 ","2 Marina View, Clarence Street, Dun Laoghaire, Co. Dublin",2 Bed,2 Bath,92 m²
2451,"€430,000 ","81 Maryfield Crescent, Artane, Artane, Dublin 5",3 Bed,1 Bath,109 m²
2452,"€9,750,000 ","Paddock Wood, Killiney Hill Road, Killiney, Co. Dublin",6 Bed,7 Bath,1000 m²
2453,"€450,000 ","31 Laverna Dale, Castleknock, Castleknock, Dublin 15",4 Bed,3 Bath,124 m²
2454,"€229,000 ","146 Belfry Hall, Citywest, Co. Dublin",2 Bed,2 Bath,70 m²
2455,"€995,000 ","3 Morehampton Terrace Donnybrook Dublin 4, Donnybrook, Dublin 4",3 Bed,3 Bath,109 m²
2456,"€575,000 ","105 Granitefield, Rochestown Avenue, Dun Laoghaire, Co. Dublin",3 Bed,1 Bath,149 m²
2457,"€300,000 ","136 Brandon Road, Drimnagh, Drimnagh, Dublin 12",3 Bed,1 Bath,87 m²
2458,"€235,000 ","Apartment 63, Block 4, Annaly Grove, Ongar, Dublin 15",2 Bed,2 Bath,62 m²
2459,"€950,000 ","15 Fairview Avenue Lower, Fairview, Dublin 3",8 Bed,4 Bath,185 m²
2460,"€350,000 ","41 Hardebeck Avenue, Walkinstown, Walkinstown, Dublin 12",3 Bed,1 Bath,71 m²
2461,"€800,000 ","81 Hollybrook Grove, Clontarf, Dublin 3",3 Bed,2 Bath,121 m²
2462,"€195,000 ","Apartment 1, 382 North Circular Road, Dublin 7",1 Bed,1 Bath,48 m²
2463,"€375,000 ","Apartment 50, Block 2, Custom Hall, Dublin 1",3 Bed,1 Bath,59 m²
2464,"€2,750,000 ","172 Merrion Road, Ballsbridge, Dublin 4",7 Bed,4 Bath,432 m²
2465,"€325,000 ","249 Cooley Road, Drimnagh, D12XW65, Dublin 12",2 Bed,1 Bath,75 m²
2466,"€1,250,000 ","105 Marlborough Road, Donnybrook, Donnybrook, Dublin 4",4 Bed,3 Bath,193 m²
2467,"€325,000 ","6 Belarmine Crescent, Stepaside, Stepaside, Dublin 18",2 Bed,2 Bath,68 m²
2468,"€246,000 ","Apartment 76, Watermint Court, Royal Canal Park, Ashtown, Dublin 15",1 Bed,1 Bath,47 m²
2469,Price on Application ,"Nurney, Shanganagh Road, Killiney, Co. Dublin",5 Bed,2 Bath,245 m²
2470,"€275,000 ","34 Ropewalk Place, Ringsend, Dublin 4",1 Bed,1 Bath,43 m²
2471,"€1,600,000 ","Keldray, 19 Ailesbury Park, Sandymount, Ballsbridge, Dublin 4",4 Bed,3 Bath,210 m²
2472,"€350,000 ","4 The Crescent, Seatown Park, Swords, Co. Dublin",3 Bed,2 Bath,86 m²
2473,"€419,000 ","35 The Drive, Woodbrook Glen, Bray",3 Bed,1 Bath,88 m²
2474,"€1,950,000 ","Bauhaus, The New House, 16 Stocking Lane, Rathfarnham, Dublin 14",5 Bed,4 Bath,333 m²
2475,"€1,050,000 ","Ambleside, 84 Lower Churchtown Road, Churchtown, Dublin 14",4 Bed,1 Bath,153 m²
2476,"€599,000 ","25 Park Road, Glenageary Heights, Glenageary, Co. Dublin",3 Bed,2 Bath,103 m²
2477,"€850,000 ","44 Annesley Park, Ranelagh, Ranelagh, Dublin 6",2 Bed,1 Bath,69 m²
2478,"€430,000 ","50 Shanglas Road, Santry, Beaumont, Dublin 9",3 Bed,2 Bath,132 m²
2479,"€1,650,000 ","Camross, Camross, 35 Dartry Road, Dartry, Dublin 6",4 Bed,4 Bath,288 m²
2480,"€470,000 ","9 Beresford Gardens, Donabate, Co. Dublin",3 Bed,3 Bath,113 m²
2481,"€495,000 ","26 St Michaels Terrace, Dublin 8",2 Bed,1 Bath,69 m²
2482,"€245,000 ","Apartment 3, Woodrun, Blanchardstown, Dublin 15",2 Bed,2 Bath,69 m²
2483,"€475,000 ","60 Priory Wood, Donabate, Co. Dublin",4 Bed,2 Bath,118 m²
2484,"€340,000 ","38 Red Arches Park, Baldoyle, Dublin 13",2 Bed,2 Bath,103 m²
2485,"€650,000 ","35 Shandon Park, Phibsborough, Phibsborough, Dublin 7",3 Bed,1 Bath,94 m²
2486,"€395,000 ","124 St James's Road, Walkinstown, Dublin 12",3 Bed,1 Bath,97 m²
2487,"€1,250,000 ","30 Taney Road Goatstown Dublin 14, Goatstown, Dublin 14",5 Bed,3 Bath,267 m²
2488,"€2,500,000 ","7 Old Rathmichael Off Quarry Road Rathmichael Dublin 18, Rathmichael, Co. Dublin",6 Bed,5 Bath,351 m²
2489,"€255,000 ","13 Phibblestown House, Clonee, Dublin 15",2 Bed,2 Bath,72 m²
2490,"€875,000 ","3 Ramleh Park, Milltown, Dublin 6",4 Bed,2 Bath,124 m²
2491,"€240,000 ","82 Palmer Court, Rush, Co. Dublin",2 Bed,1 Bath,81 m²
2492,"€245,000 ","Apartment 54, Block F, Milner's Square, Shanowen Road, Santry, Dublin 9",1 Bed,1 Bath,52 m²
2493,"€895,000 ","2 Lower Churchtown Road, Churchtown, Dublin 14",3 Bed,2 Bath,134 m²
2494,"€450,000 ","6 The Elms, Crinken Glen Shankill Dublin 18, Shankill, Dublin 18",3 Bed,2 Bath,94 m²
2495,"€475,000 ","14 Mayfield Terrace, Ballinteer, Dublin 16",3 Bed,1 Bath,62 m²
2496,"€495,000 ","8 Patrick Doyle Road, Milltown, Milltown, Dublin 6",2 Bed,1 Bath,72 m²
2497,"€495,000 ","2 Killary Grove, Donaghmede, Dublin 13",4 Bed,3 Bath,105 m²
2498,"€895,000 ","86 Irishtown Road, Irishtown, Dublin 4",3 Bed,2 Bath,146 m²
2499,"€425,000 ","84 Lorcan Crescent, Santry, Santry, Dublin 9",3 Bed,2 Bath,116 m²
2500,"€280,000 ","Apt 202 Burnell Square, Northern Cross",2 Bed,2 Bath,79 m²
2501,"€360,000 ","15 Waterside Lawn, Malahide, Co. Dublin",3 Bed,3 Bath,109 m²
2502,"€515,000 ","44 Belleville, Blackhorse Avenue, Navan Road (D7), Dublin 7",4 Bed,3 Bath,118 m²
2503,"€350,000 ","57 Kelly's Bay Heights, Skerries, Co. Dublin",3 Bed,3 Bath,127 m²
2504,"€550,000 ","38 The Avenue Boden Park Rathfarnham Dublin 16, Rathfarnham, Dublin 16",3 Bed,1 Bath,105 m²
2505,"€775,000 ","25 Glenbrook Park Rathfarnham Dublin 14, Rathfarnham, Dublin 14",4 Bed,2 Bath,133 m²
2506,"€695,000 ","54 Pine Copse Road Dundrum Dublin 16, Dundrum, Dublin 16",5 Bed,2 Bath,172 m²
2507,"€250,000 ","25 Linnetfields Square, Clonee, Dublin 15",2 Bed,1 Bath,72 m²
2508,"€1,350,000 ","407 North Circular Road, North Circular Road, Dublin 7",8 Bed,6 Bath,335 m²
2509,"€410,000 ","Apartment 115, The Northumberlands, Love Lane East, Dublin 2",2 Bed,1 Bath,54 m²
2510,"€1,200,000 ","Accra, Tibradden Road, Rathfarnham, Dublin 14",5 Bed,2 Bath,257 m²
2511,"€550,000 ","24 Lissadel Crescent, Malahide, Co. Dublin",3 Bed,3 Bath,132 m²
2512,"€360,000 ","Apartment 83, Block 3, Parklands, Northwood, Santry, Dublin 9",3 Bed,2 Bath,74 m²
2513,"€439,950 ","3 Willbrook Grove, Rathfarnham, Rathfarnham, Dublin 14",3 Bed,1 Bath,90 m²
2514,"€315,000 ","Apartment 99, Clifden Court, Dublin 7",2 Bed,1 Bath,58 m²
2515,"€595,000 ","5A Ruby Hall, Rochestown Avenue, Dun Laoghaire, Co. Dublin",3 Bed,3 Bath,117 m²
2516,"€399,000 ","5 Ormond Lawns, Swords, Swords, Co. Dublin",4 Bed,3 Bath,110 m²
2517,"€545,000 ","32 Ardmore Park, Kill Ave, Dun Laoghaire, Co. Dublin",3 Bed,1 Bath,81 m²
2518,"€375,000 ","42 Ardgillen Lawn, Balbriggan, Co. Dublin",4 Bed,2 Bath,120 m²
2519,"€299,000 ","Apartment 404, The Cubes 6, Beacon South Quarter, Sandyford, Dublin 18",1 Bed,1 Bath,54 m²
2520,"€375,000 ","63 Tolka Road, Drumcondra, Dublin 3",2 Bed,2 Bath,75 m²
2521,"€699,000 ","58 Park Lawn, Clontarf, Clontarf, Dublin 3",4 Bed,2 Bath,120 m²
2522,"€1,295,000 ","Lissadell, 87 Foster Avenue, Mount Merrion, Co. Dublin",4 Bed,2 Bath,172 m²
2523,"€750,000 ","98 Templeville Drive, Templeogue, Templeogue, Dublin 6W",4 Bed,3 Bath,126 m²
2524,"€215,000 ","Apartment 122, Burnell Square, Mayne River Way, Northern Cross",1 Bed,1 Bath,47 m²
2525,"€2,300,000 ","1 Myra Manor, Malahide, Co. Dublin",11 Bed,8 Bath,840 m²
2526,"€225,000 ","8 Oldchurch Close, Clondalkin, Clondalkin, Dublin 22",3 Bed,1 Bath,68 m²
2527,"€1,875,000 ","65 Mountjoy Square West, Dublin 1",3 Bed,4 Bath,584 m²
2528,"€750,000 ","Riversdale House, 139 Drumcondra Road Lower, Drumcondra, Dublin 9",4 Bed,1 Bath,164 m²
2529,"€995,000 ","42 Sycamore Road, Mount Merrion, Co. Dublin",5 Bed,3 Bath,185 m²
2530,"€395,000 ","80 Ballisk Court, Donabate, Co. Dublin",4 Bed,3 Bath,149 m²
2531,"€430,000 ","55 Lorcan Avenue, Santry, Santry, Dublin 9",3 Bed,2 Bath,101 m²
2532,"€300,000 ","179 Carnlough Road, Cabra, Dublin 7",3 Bed,2 Bath,66 m²
2533,"€595,000 ","4D Blackberry Lane Rathmines Dublin 6, Rathmines, Dublin 6",2 Bed,1 Bath,61 m²
2534,"€250,000 ","17 Church Grove, Aylesbury, Tallaght, Dublin 24",2 Bed,1 Bath,55 m²
2535,"€695,000 ","18 Larkfield Gardens, Harold's Cross, Dublin 6W",4 Bed,2 Bath,106 m²
2536,"€265,000 ","27 Linnetfields Square, Clonee, Dublin 15",2 Bed,1 Bath,69 m²
2537,"€395,000 ","5 Avondale Avenue, Phibsborough, Phibsborough, Dublin 7",4 Bed,2 Bath,88 m²
2538,"€475,000 ","13 Muckross Green Perrystown Dublin 12, Perrystown, Dublin 12",3 Bed,1 Bath,90 m²
2539,"€280,000 ","77 Oak Rise, Clondalkin, Clondalkin, Dublin 22",3 Bed,1 Bath,70 m²
2540,"€925,000 ","8 Portobello Harbour, Portobello, Dublin 8",4 Bed,3 Bath,185 m²
2541,"€199,500 ","Apartment 186, Block K, The Tramyard, Dublin 8",1 Bed,1 Bath,45 m²
2542,"€395,000 ","40 Binn Eadair View, Sutton, Sutton, Dublin 13",2 Bed,1 Bath,58 m²
2543,"€610,000 ","75 Castlemoyne, Balgriffin, Dublin 13",5 Bed,4 Bath,182 m²
2544,"€270,000 ","6 Windmill Park, Crumlin, Crumlin, Dublin 12",3 Bed,1 Bath,71 m²
2545,"€375,000 ","Apartment 75, Dakota Court, Royal Canal Bank, Dublin 7",2 Bed,2 Bath,72 m²
2546,"€485,000 ","47 Springvale, Edmondstown Road, Edmondstown, Dublin 16",3 Bed,2 Bath,97 m²
2547,"€460,000 ","103 Saint Pappin Road, Glasnevin, Glasnevin, Dublin 11",4 Bed,2 Bath,91 m²
2548,"€425,000 ","197 Jamestown Road, Finglas, Dublin 11",3 Bed,2 Bath,111 m²
2549,"€340,000 ","22 The Park, Balbriggan Street, Skerries, Co. Dublin",2 Bed,1 Bath,65 m²
2550,"€350,000 ","18 Shanliss Grove, Santry, Santry, Dublin 9",3 Bed,1 Bath,80 m²
2551,"€525,000 ","Apartment 43, The Hibernian, The Gasworks, Grand Canal Dock, Dublin 2",2 Bed,2 Bath,76 m²
2552,"€325,000 ","17 Delhurst Mews, Ongar, Dublin 15",3 Bed,3 Bath,115 m²
2553,"€595,000 ","3 Watermill Road, Raheny, Dublin 5",3 Bed,1 Bath,110 m²
2554,"€350,000 ","83 Ballisk Court, Donabate, Co. Dublin",3 Bed,3 Bath,118 m²
2555,"€439,000 ","18 West Road, East Wall, East Wall, Dublin 3",4 Bed,1 Bath,192 m²
2556,"€495,000 ","73 Grace O'Malley Road, Howth, Dublin 13",2 Bed,1 Bath,70 m²
2557,"€495,000 ","85 Connaught Street, Phibsborough, Dublin 7",4 Bed,1 Bath,135 m²
2558,"€199,000 ","22 Holywell Manor, Swords, Co. Dublin",1 Bed,1 Bath,38 m²
2559,"€2,950,000 ","Saint Mary's, Willbrook Road, Willbrook, Dublin 14",7 Bed,6 Bath,383 m²
2560,"€395,000 ","48 Richmond Road, Drumcondra, Drumcondra, Dublin 3",2 Bed,1 Bath,77 m²
2561,"€520,000 ","27 The Bramblings, Killester, Killester, Dublin 5",3 Bed,1 Bath,81 m²
2562,"€575,000 ","22 Seabury Meadows, Malahide, Co. Dublin",3 Bed,3 Bath,118 m²
2563,"€299,950 ","40 Oranmore Road, Ballyfermot, Ballyfermot, Dublin 10",3 Bed,1 Bath,92 m²
2564,"€219,950 ","60 Holywell View, Swords, Co. Dublin",2 Bed,1 Bath,58 m²
2565,"€560,000 ","13 Abbey Park, Baldoyle, Baldoyle, Dublin 13",3 Bed,1 Bath,133 m²
2566,"€1,275,000 ","26 Grand Canal Street Upper, Ballsbridge, Dublin 4",4 Bed,2 Bath,172 m²
2567,"€475,000 ","21 Castleknock Grange, Castleknock, Dublin 15",3 Bed,1 Bath,94 m²
2568,"€450,000 ","115 Red Arches Road, Baldoyle, Dublin 13",3 Bed,3 Bath,109 m²
2569,"€325,000 ","6 Churchwell Grove, Belmayne, Balgriffin, Dublin 13",3 Bed,2 Bath,100 m²
2570,"€245,000 ","9 Cloonlara Crescent, Finglas South, Finglas, Dublin 11",4 Bed,1 Bath,82 m²
2571,"€395,000 ","34 Charnwood Grove, Clonsilla, Dublin 15",3 Bed,3 Bath,97 m²
2572,"€710,000 ","50 Rowanbyrn, Blackrock, Co. Dublin",4 Bed,1 Bath,105 m²
2573,"€370,000 ","13 Temple View Grove, Clarehall, D13K6E8, Dublin 13",3 Bed,2 Bath,91 m²
2574,"€700,000 ","42 Seafield Crescent, Blackrock, Co. Dublin",3 Bed,1 Bath,105 m²
2575,"€450,000 ","32 Castle View Road, Clondalkin, Clondalkin, Dublin 22",5 Bed,2 Bath,149 m²
2576,"€450,000 ","15 O'Daly Road, Drumcondra, Dublin 9",3 Bed,1 Bath,75 m²
2577,"€875,000 ","Carnhill, Skerries, Co. Dublin",4 Bed,4 Bath,267 m²
2578,"€2,695,000 ","Glannamara, 41 Coliemore Road, Dalkey, Co. Dublin",5 Bed,3 Bath,244 m²
2579,"€2,250,000 ","29 Ailesbury Road, Ballsbridge, Dublin 4",5 Bed,1 Bath,236 m²
2580,"€350,000 ","7 Rathmore Crescent, Tyrellstown, Tyrrelstown, Dublin 15",3 Bed,3 Bath,100 m²
